Zone Timestep,Environment:Site Diffuse Solar Radiation Rate per Area[W/m2]
2006-Jan-05 19:50:00,0.0
2006-Jan-05 20:00:00,0.0
2006-Jan-05 20:10:00,0.0
2006-Jan-05 20:20:00,0.0
2006-Jan-05 20:30:00,0.0
2006-Jan-05 20:40:00,0.0
2006-Jan-05 20:50:00,0.0
2006-Jan-05 21:00:00,0.0
2006-Jan-05 21:10:00,0.0
2006-Jan-05 21:20:00,0.0
2006-Jan-05 21:30:00,0.0
2006-Jan-05 21:40:00,0.0
2006-Jan-05 21:50:00,0.0
2006-Jan-05 22:00:00,0.0
2006-Jan-05 22:10:00,0.0
2006-Jan-05 22:20:00,0.0
2006-Jan-05 22:30:00,0.0
2006-Jan-05 22:40:00,0.0
2006-Jan-05 22:50:00,0.0
2006-Jan-05 23:00:00,0.0
2006-Jan-05 23:10:00,0.0
2006-Jan-05 23:20:00,0.0
2006-Jan-05 23:30:00,0.0
2006-Jan-05 23:40:00,0.0
2006-Jan-05 23:50:00,0.0
2006-Jan-06 00:00:00,0.0
2006-Jan-06 00:10:00,0.0
2006-Jan-06 00:20:00,0.0
2006-Jan-06 00:30:00,0.0
2006-Jan-06 00:40:00,0.0
2006-Jan-06 00:50:00,0.0
2006-Jan-06 01:00:00,0.0
2006-Jan-06 01:10:00,0.0
2006-Jan-06 01:20:00,0.0
2006-Jan-06 01:30:00,0.0
2006-Jan-06 01:40:00,0.0
2006-Jan-06 01:50:00,0.0
2006-Jan-06 02:00:00,0.0
2006-Jan-06 02:10:00,0.0
2006-Jan-06 02:20:00,0.0
2006-Jan-06 02:30:00,0.0
2006-Jan-06 02:40:00,0.0
2006-Jan-06 02:50:00,0.0
2006-Jan-06 03:00:00,0.0
2006-Jan-06 03:10:00,0.0
2006-Jan-06 03:20:00,0.0
2006-Jan-06 03:30:00,0.0
2006-Jan-06 03:40:00,0.0
2006-Jan-06 03:50:00,0.0
2006-Jan-06 04:00:00,0.0
2006-Jan-06 04:10:00,0.0
2006-Jan-06 04:20:00,0.0
2006-Jan-06 04:30:00,0.0
2006-Jan-06 04:40:00,0.0
2006-Jan-06 04:50:00,0.0
2006-Jan-06 05:00:00,0.0
2006-Jan-06 05:10:00,0.0
2006-Jan-06 05:20:00,0.0
2006-Jan-06 05:30:00,0.0
2006-Jan-06 05:40:00,0.0
2006-Jan-06 05:50:00,0.0
2006-Jan-06 06:00:00,0.0
2006-Jan-06 06:10:00,0.0
2006-Jan-06 06:20:00,0.0
2006-Jan-06 06:30:00,0.0
2006-Jan-06 06:40:00,0.0
2006-Jan-06 06:50:00,0.0
2006-Jan-06 07:00:00,0.0
2006-Jan-06 07:10:00,0.0
2006-Jan-06 07:20:00,10.0
2006-Jan-06 07:30:00,12.0
2006-Jan-06 07:40:00,21.166666666666664
2006-Jan-06 07:50:00,30.33333333333333
2006-Jan-06 08:00:00,39.5
2006-Jan-06 08:10:00,48.66666666666667
2006-Jan-06 08:20:00,57.833333333333336
2006-Jan-06 08:30:00,67.0
2006-Jan-06 08:40:00,80.5
2006-Jan-06 08:50:00,94.0
2006-Jan-06 09:00:00,107.5
2006-Jan-06 09:10:00,121.0
2006-Jan-06 09:20:00,134.5
2006-Jan-06 09:30:00,148.0
2006-Jan-06 09:40:00,155.83333333333334
2006-Jan-06 09:50:00,163.66666666666666
2006-Jan-06 10:00:00,171.5
2006-Jan-06 10:10:00,179.33333333333334
2006-Jan-06 10:20:00,187.16666666666666
2006-Jan-06 10:30:00,195.0
2006-Jan-06 10:40:00,204.0
2006-Jan-06 10:50:00,213.0
2006-Jan-06 11:00:00,222.0
2006-Jan-06 11:10:00,231.0
2006-Jan-06 11:20:00,240.0
2006-Jan-06 11:30:00,249.0
2006-Jan-06 11:40:00,238.66666666666666
2006-Jan-06 11:50:00,228.33333333333334
2006-Jan-06 12:00:00,218.0
2006-Jan-06 12:10:00,207.66666666666669
2006-Jan-06 12:20:00,197.33333333333334
2006-Jan-06 12:30:00,187.0
2006-Jan-06 12:40:00,198.66666666666666
2006-Jan-06 12:50:00,210.33333333333331
2006-Jan-06 13:00:00,222.0
2006-Jan-06 13:10:00,233.66666666666666
2006-Jan-06 13:20:00,245.33333333333334
2006-Jan-06 13:30:00,257.0
2006-Jan-06 13:40:00,242.66666666666669
2006-Jan-06 13:50:00,228.33333333333331
2006-Jan-06 14:00:00,214.0
2006-Jan-06 14:10:00,199.66666666666666
2006-Jan-06 14:20:00,185.33333333333331
2006-Jan-06 14:30:00,171.0
2006-Jan-06 14:40:00,170.66666666666666
2006-Jan-06 14:50:00,170.33333333333334
2006-Jan-06 15:00:00,170.0
2006-Jan-06 15:10:00,169.66666666666669
2006-Jan-06 15:20:00,169.33333333333334
2006-Jan-06 15:30:00,169.0
2006-Jan-06 15:40:00,162.0
2006-Jan-06 15:50:00,155.0
2006-Jan-06 16:00:00,148.0
2006-Jan-06 16:10:00,141.0
2006-Jan-06 16:20:00,134.0
2006-Jan-06 16:30:00,127.0
2006-Jan-06 16:40:00,118.83333333333334
2006-Jan-06 16:50:00,110.66666666666666
2006-Jan-06 17:00:00,102.5
2006-Jan-06 17:10:00,94.33333333333333
2006-Jan-06 17:20:00,86.16666666666666
2006-Jan-06 17:30:00,78.0
2006-Jan-06 17:40:00,65.0
2006-Jan-06 17:50:00,52.00000000000001
2006-Jan-06 18:00:00,39.0
2006-Jan-06 18:10:00,25.999999999999993
2006-Jan-06 18:20:00,0.0
2006-Jan-06 18:30:00,0.0
2006-Jan-06 18:40:00,0.0
2006-Jan-06 18:50:00,0.0
2006-Jan-06 19:00:00,0.0
2006-Jan-06 19:10:00,0.0
2006-Jan-06 19:20:00,0.0
2006-Jan-06 19:30:00,0.0
2006-Jan-06 19:40:00,0.0
2006-Jan-06 19:50:00,0.0
2006-Jan-06 20:00:00,0.0
2006-Jan-06 20:10:00,0.0
2006-Jan-06 20:20:00,0.0
2006-Jan-06 20:30:00,0.0
2006-Jan-06 20:40:00,0.0
2006-Jan-06 20:50:00,0.0
2006-Jan-06 21:00:00,0.0
2006-Jan-06 21:10:00,0.0
2006-Jan-06 21:20:00,0.0
2006-Jan-06 21:30:00,0.0
2006-Jan-06 21:40:00,0.0
2006-Jan-06 21:50:00,0.0
2006-Jan-06 22:00:00,0.0
2006-Jan-06 22:10:00,0.0
2006-Jan-06 22:20:00,0.0
2006-Jan-06 22:30:00,0.0
2006-Jan-06 22:40:00,0.0
2006-Jan-06 22:50:00,0.0
2006-Jan-06 23:00:00,0.0
2006-Jan-06 23:10:00,0.0
2006-Jan-06 23:20:00,0.0
2006-Jan-06 23:30:00,0.0
2006-Jan-06 23:40:00,0.0
2006-Jan-06 23:50:00,0.0
2006-Jan-07 00:00:00,0.0
2006-Jan-07 00:10:00,0.0
2006-Jan-07 00:20:00,0.0
2006-Jan-07 00:30:00,0.0
2006-Jan-07 00:40:00,0.0
2006-Jan-07 00:50:00,0.0
2006-Jan-07 01:00:00,0.0
2006-Jan-07 01:10:00,0.0
2006-Jan-07 01:20:00,0.0
2006-Jan-07 01:30:00,0.0
2006-Jan-07 01:40:00,0.0
2006-Jan-07 01:50:00,0.0
2006-Jan-07 02:00:00,0.0
2006-Jan-07 02:10:00,0.0
2006-Jan-07 02:20:00,0.0
2006-Jan-07 02:30:00,0.0
2006-Jan-07 02:40:00,0.0
2006-Jan-07 02:50:00,0.0
2006-Jan-07 03:00:00,0.0
2006-Jan-07 03:10:00,0.0
2006-Jan-07 03:20:00,0.0
2006-Jan-07 03:30:00,0.0
2006-Jan-07 03:40:00,0.0
2006-Jan-07 03:50:00,0.0
2006-Jan-07 04:00:00,0.0
2006-Jan-07 04:10:00,0.0
2006-Jan-07 04:20:00,0.0
2006-Jan-07 04:30:00,0.0
2006-Jan-07 04:40:00,0.0
2006-Jan-07 04:50:00,0.0
2006-Jan-07 05:00:00,0.0
2006-Jan-07 05:10:00,0.0
2006-Jan-07 05:20:00,0.0
2006-Jan-07 05:30:00,0.0
2006-Jan-07 05:40:00,0.0
2006-Jan-07 05:50:00,0.0
2006-Jan-07 06:00:00,0.0
2006-Jan-07 06:10:00,0.0
2006-Jan-07 06:20:00,0.0
2006-Jan-07 06:30:00,0.0
2006-Jan-07 06:40:00,0.0
2006-Jan-07 06:50:00,0.0
2006-Jan-07 07:00:00,0.0
2006-Jan-07 07:10:00,0.0
2006-Jan-07 07:20:00,8.333333333333334
2006-Jan-07 07:30:00,10.0
2006-Jan-07 07:40:00,15.666666666666666
2006-Jan-07 07:50:00,21.333333333333332
2006-Jan-07 08:00:00,27.0
2006-Jan-07 08:10:00,32.66666666666667
2006-Jan-07 08:20:00,38.333333333333336
2006-Jan-07 08:30:00,44.0
2006-Jan-07 08:40:00,49.16666666666667
2006-Jan-07 08:50:00,54.33333333333333
2006-Jan-07 09:00:00,59.5
2006-Jan-07 09:10:00,64.66666666666667
2006-Jan-07 09:20:00,69.83333333333333
2006-Jan-07 09:30:00,75.0
2006-Jan-07 09:40:00,77.83333333333333
2006-Jan-07 09:50:00,80.66666666666667
2006-Jan-07 10:00:00,83.5
2006-Jan-07 10:10:00,86.33333333333334
2006-Jan-07 10:20:00,89.16666666666667
2006-Jan-07 10:30:00,92.0
2006-Jan-07 10:40:00,93.83333333333334
2006-Jan-07 10:50:00,95.66666666666667
2006-Jan-07 11:00:00,97.5
2006-Jan-07 11:10:00,99.33333333333333
2006-Jan-07 11:20:00,101.16666666666667
2006-Jan-07 11:30:00,103.0
2006-Jan-07 11:40:00,103.33333333333334
2006-Jan-07 11:50:00,103.66666666666666
2006-Jan-07 12:00:00,104.0
2006-Jan-07 12:10:00,104.33333333333334
2006-Jan-07 12:20:00,104.66666666666666
2006-Jan-07 12:30:00,105.0
2006-Jan-07 12:40:00,105.16666666666666
2006-Jan-07 12:50:00,105.33333333333334
2006-Jan-07 13:00:00,105.5
2006-Jan-07 13:10:00,105.66666666666666
2006-Jan-07 13:20:00,105.83333333333334
2006-Jan-07 13:30:00,106.0
2006-Jan-07 13:40:00,105.83333333333334
2006-Jan-07 13:50:00,105.66666666666666
2006-Jan-07 14:00:00,105.5
2006-Jan-07 14:10:00,105.33333333333334
2006-Jan-07 14:20:00,105.16666666666666
2006-Jan-07 14:30:00,105.0
2006-Jan-07 14:40:00,103.83333333333333
2006-Jan-07 14:50:00,102.66666666666667
2006-Jan-07 15:00:00,101.5
2006-Jan-07 15:10:00,100.33333333333334
2006-Jan-07 15:20:00,99.16666666666667
2006-Jan-07 15:30:00,98.0
2006-Jan-07 15:40:00,95.66666666666667
2006-Jan-07 15:50:00,93.33333333333334
2006-Jan-07 16:00:00,91.0
2006-Jan-07 16:10:00,88.66666666666666
2006-Jan-07 16:20:00,86.33333333333333
2006-Jan-07 16:30:00,84.0
2006-Jan-07 16:40:00,79.83333333333333
2006-Jan-07 16:50:00,75.66666666666667
2006-Jan-07 17:00:00,71.5
2006-Jan-07 17:10:00,67.33333333333333
2006-Jan-07 17:20:00,63.16666666666667
2006-Jan-07 17:30:00,59.0
2006-Jan-07 17:40:00,49.16666666666667
2006-Jan-07 17:50:00,39.333333333333336
2006-Jan-07 18:00:00,29.5
2006-Jan-07 18:10:00,19.66666666666666
2006-Jan-07 18:20:00,0.0
2006-Jan-07 18:30:00,0.0
2006-Jan-07 18:40:00,0.0
2006-Jan-07 18:50:00,0.0
2006-Jan-07 19:00:00,0.0
2006-Jan-07 19:10:00,0.0
2006-Jan-07 19:20:00,0.0
2006-Jan-07 19:30:00,0.0
2006-Jan-07 19:40:00,0.0
2006-Jan-07 19:50:00,0.0
2006-Jan-07 20:00:00,0.0
2006-Jan-07 20:10:00,0.0
2006-Jan-07 20:20:00,0.0
2006-Jan-07 20:30:00,0.0
2006-Jan-07 20:40:00,0.0
2006-Jan-07 20:50:00,0.0
2006-Jan-07 21:00:00,0.0
2006-Jan-07 21:10:00,0.0
2006-Jan-07 21:20:00,0.0
2006-Jan-07 21:30:00,0.0
2006-Jan-07 21:40:00,0.0
2006-Jan-07 21:50:00,0.0
2006-Jan-07 22:00:00,0.0
2006-Jan-07 22:10:00,0.0
2006-Jan-07 22:20:00,0.0
2006-Jan-07 22:30:00,0.0
2006-Jan-07 22:40:00,0.0
2006-Jan-07 22:50:00,0.0
2006-Jan-07 23:00:00,0.0
2006-Jan-07 23:10:00,0.0
2006-Jan-07 23:20:00,0.0
2006-Jan-07 23:30:00,0.0
2006-Jan-07 23:40:00,0.0
2006-Jan-07 23:50:00,0.0
2006-Jan-08 00:00:00,0.0
2006-Jan-08 00:10:00,0.0
2006-Jan-08 00:20:00,0.0
2006-Jan-08 00:30:00,0.0
2006-Jan-08 00:40:00,0.0
2006-Jan-08 00:50:00,0.0
2006-Jan-08 01:00:00,0.0
2006-Jan-08 01:10:00,0.0
2006-Jan-08 01:20:00,0.0
2006-Jan-08 01:30:00,0.0
2006-Jan-08 01:40:00,0.0
2006-Jan-08 01:50:00,0.0
2006-Jan-08 02:00:00,0.0
2006-Jan-08 02:10:00,0.0
2006-Jan-08 02:20:00,0.0
2006-Jan-08 02:30:00,0.0
2006-Jan-08 02:40:00,0.0
2006-Jan-08 02:50:00,0.0
2006-Jan-08 03:00:00,0.0
2006-Jan-08 03:10:00,0.0
2006-Jan-08 03:20:00,0.0
2006-Jan-08 03:30:00,0.0
2006-Jan-08 03:40:00,0.0
2006-Jan-08 03:50:00,0.0
2006-Jan-08 04:00:00,0.0
2006-Jan-08 04:10:00,0.0
2006-Jan-08 04:20:00,0.0
2006-Jan-08 04:30:00,0.0
2006-Jan-08 04:40:00,0.0
2006-Jan-08 04:50:00,0.0
2006-Jan-08 05:00:00,0.0
2006-Jan-08 05:10:00,0.0
2006-Jan-08 05:20:00,0.0
2006-Jan-08 05:30:00,0.0
2006-Jan-08 05:40:00,0.0
2006-Jan-08 05:50:00,0.0
2006-Jan-08 06:00:00,0.0
2006-Jan-08 06:10:00,0.0
2006-Jan-08 06:20:00,0.0
2006-Jan-08 06:30:00,0.0
2006-Jan-08 06:40:00,0.0
2006-Jan-08 06:50:00,0.0
2006-Jan-08 07:00:00,0.0
2006-Jan-08 07:10:00,0.0
2006-Jan-08 07:20:00,8.333333333333334
2006-Jan-08 07:30:00,10.0
2006-Jan-08 07:40:00,15.333333333333332
2006-Jan-08 07:50:00,20.666666666666664
2006-Jan-08 08:00:00,26.0
2006-Jan-08 08:10:00,31.333333333333336
2006-Jan-08 08:20:00,36.666666666666664
2006-Jan-08 08:30:00,42.0
2006-Jan-08 08:40:00,46.5
2006-Jan-08 08:50:00,51.0
2006-Jan-08 09:00:00,55.5
2006-Jan-08 09:10:00,60.0
2006-Jan-08 09:20:00,64.5
2006-Jan-08 09:30:00,69.0
2006-Jan-08 09:40:00,71.66666666666666
2006-Jan-08 09:50:00,74.33333333333334
2006-Jan-08 10:00:00,77.0
2006-Jan-08 10:10:00,79.66666666666667
2006-Jan-08 10:20:00,82.33333333333334
2006-Jan-08 10:30:00,85.0
2006-Jan-08 10:40:00,86.5
2006-Jan-08 10:50:00,88.0
2006-Jan-08 11:00:00,89.5
2006-Jan-08 11:10:00,91.0
2006-Jan-08 11:20:00,92.5
2006-Jan-08 11:30:00,94.0
2006-Jan-08 11:40:00,94.16666666666667
2006-Jan-08 11:50:00,94.33333333333333
2006-Jan-08 12:00:00,94.5
2006-Jan-08 12:10:00,94.66666666666667
2006-Jan-08 12:20:00,94.83333333333333
2006-Jan-08 12:30:00,95.0
2006-Jan-08 12:40:00,94.66666666666667
2006-Jan-08 12:50:00,94.33333333333334
2006-Jan-08 13:00:00,94.0
2006-Jan-08 13:10:00,93.66666666666667
2006-Jan-08 13:20:00,93.33333333333333
2006-Jan-08 13:30:00,93.0
2006-Jan-08 13:40:00,92.16666666666666
2006-Jan-08 13:50:00,91.33333333333334
2006-Jan-08 14:00:00,90.5
2006-Jan-08 14:10:00,89.66666666666666
2006-Jan-08 14:20:00,88.83333333333334
2006-Jan-08 14:30:00,88.0
2006-Jan-08 14:40:00,86.83333333333334
2006-Jan-08 14:50:00,85.66666666666666
2006-Jan-08 15:00:00,84.5
2006-Jan-08 15:10:00,83.33333333333334
2006-Jan-08 15:20:00,82.16666666666666
2006-Jan-08 15:30:00,81.0
2006-Jan-08 15:40:00,79.16666666666666
2006-Jan-08 15:50:00,77.33333333333334
2006-Jan-08 16:00:00,75.5
2006-Jan-08 16:10:00,73.66666666666666
2006-Jan-08 16:20:00,71.83333333333333
2006-Jan-08 16:30:00,70.0
2006-Jan-08 16:40:00,66.66666666666667
2006-Jan-08 16:50:00,63.333333333333336
2006-Jan-08 17:00:00,60.0
2006-Jan-08 17:10:00,56.666666666666664
2006-Jan-08 17:20:00,53.333333333333336
2006-Jan-08 17:30:00,50.0
2006-Jan-08 17:40:00,41.66666666666667
2006-Jan-08 17:50:00,33.333333333333336
2006-Jan-08 18:00:00,25.0
2006-Jan-08 18:10:00,16.666666666666664
2006-Jan-08 18:20:00,0.0
2006-Jan-08 18:30:00,0.0
2006-Jan-08 18:40:00,0.0
2006-Jan-08 18:50:00,0.0
2006-Jan-08 19:00:00,0.0
2006-Jan-08 19:10:00,0.0
2006-Jan-08 19:20:00,0.0
2006-Jan-08 19:30:00,0.0
2006-Jan-08 19:40:00,0.0
2006-Jan-08 19:50:00,0.0
2006-Jan-08 20:00:00,0.0
2006-Jan-08 20:10:00,0.0
2006-Jan-08 20:20:00,0.0
2006-Jan-08 20:30:00,0.0
2006-Jan-08 20:40:00,0.0
2006-Jan-08 20:50:00,0.0
2006-Jan-08 21:00:00,0.0
2006-Jan-08 21:10:00,0.0
2006-Jan-08 21:20:00,0.0
2006-Jan-08 21:30:00,0.0
2006-Jan-08 21:40:00,0.0
2006-Jan-08 21:50:00,0.0
2006-Jan-08 22:00:00,0.0
2006-Jan-08 22:10:00,0.0
2006-Jan-08 22:20:00,0.0
2006-Jan-08 22:30:00,0.0
2006-Jan-08 22:40:00,0.0
2006-Jan-08 22:50:00,0.0
2006-Jan-08 23:00:00,0.0
2006-Jan-08 23:10:00,0.0
2006-Jan-08 23:20:00,0.0
2006-Jan-08 23:30:00,0.0
2006-Jan-08 23:40:00,0.0
2006-Jan-08 23:50:00,0.0
2006-Jan-09 00:00:00,0.0
2006-Jan-09 00:10:00,0.0
2006-Jan-09 00:20:00,0.0
2006-Jan-09 00:30:00,0.0
2006-Jan-09 00:40:00,0.0
2006-Jan-09 00:50:00,0.0
2006-Jan-09 01:00:00,0.0
2006-Jan-09 01:10:00,0.0
2006-Jan-09 01:20:00,0.0
2006-Jan-09 01:30:00,0.0
2006-Jan-09 01:40:00,0.0
2006-Jan-09 01:50:00,0.0
2006-Jan-09 02:00:00,0.0
2006-Jan-09 02:10:00,0.0
2006-Jan-09 02:20:00,0.0
2006-Jan-09 02:30:00,0.0
2006-Jan-09 02:40:00,0.0
2006-Jan-09 02:50:00,0.0
2006-Jan-09 03:00:00,0.0
2006-Jan-09 03:10:00,0.0
2006-Jan-09 03:20:00,0.0
2006-Jan-09 03:30:00,0.0
2006-Jan-09 03:40:00,0.0
2006-Jan-09 03:50:00,0.0
2006-Jan-09 04:00:00,0.0
2006-Jan-09 04:10:00,0.0
2006-Jan-09 04:20:00,0.0
2006-Jan-09 04:30:00,0.0
2006-Jan-09 04:40:00,0.0
2006-Jan-09 04:50:00,0.0
2006-Jan-09 05:00:00,0.0
2006-Jan-09 05:10:00,0.0
2006-Jan-09 05:20:00,0.0
2006-Jan-09 05:30:00,0.0
2006-Jan-09 05:40:00,0.0
2006-Jan-09 05:50:00,0.0
2006-Jan-09 06:00:00,0.0
2006-Jan-09 06:10:00,0.0
2006-Jan-09 06:20:00,0.0
2006-Jan-09 06:30:00,0.0
2006-Jan-09 06:40:00,0.0
2006-Jan-09 06:50:00,0.0
2006-Jan-09 07:00:00,0.0
2006-Jan-09 07:10:00,0.0
2006-Jan-09 07:20:00,7.5
2006-Jan-09 07:30:00,9.0
2006-Jan-09 07:40:00,13.333333333333332
2006-Jan-09 07:50:00,17.666666666666664
2006-Jan-09 08:00:00,22.0
2006-Jan-09 08:10:00,26.333333333333336
2006-Jan-09 08:20:00,30.666666666666668
2006-Jan-09 08:30:00,35.0
2006-Jan-09 08:40:00,38.666666666666664
2006-Jan-09 08:50:00,42.33333333333333
2006-Jan-09 09:00:00,46.0
2006-Jan-09 09:10:00,49.66666666666667
2006-Jan-09 09:20:00,53.33333333333333
2006-Jan-09 09:30:00,57.0
2006-Jan-09 09:40:00,59.166666666666664
2006-Jan-09 09:50:00,61.333333333333336
2006-Jan-09 10:00:00,63.5
2006-Jan-09 10:10:00,65.66666666666667
2006-Jan-09 10:20:00,67.83333333333333
2006-Jan-09 10:30:00,70.0
2006-Jan-09 10:40:00,71.33333333333333
2006-Jan-09 10:50:00,72.66666666666666
2006-Jan-09 11:00:00,74.0
2006-Jan-09 11:10:00,75.33333333333334
2006-Jan-09 11:20:00,76.66666666666666
2006-Jan-09 11:30:00,78.0
2006-Jan-09 11:40:00,78.83333333333333
2006-Jan-09 11:50:00,79.66666666666667
2006-Jan-09 12:00:00,80.5
2006-Jan-09 12:10:00,81.33333333333334
2006-Jan-09 12:20:00,82.16666666666667
2006-Jan-09 12:30:00,83.0
2006-Jan-09 12:40:00,83.0
2006-Jan-09 12:50:00,83.0
2006-Jan-09 13:00:00,83.0
2006-Jan-09 13:10:00,83.0
2006-Jan-09 13:20:00,83.0
2006-Jan-09 13:30:00,83.0
2006-Jan-09 13:40:00,82.33333333333334
2006-Jan-09 13:50:00,81.66666666666667
2006-Jan-09 14:00:00,81.0
2006-Jan-09 14:10:00,80.33333333333333
2006-Jan-09 14:20:00,79.66666666666667
2006-Jan-09 14:30:00,79.0
2006-Jan-09 14:40:00,77.83333333333334
2006-Jan-09 14:50:00,76.66666666666666
2006-Jan-09 15:00:00,75.5
2006-Jan-09 15:10:00,74.33333333333334
2006-Jan-09 15:20:00,73.16666666666666
2006-Jan-09 15:30:00,72.0
2006-Jan-09 15:40:00,70.33333333333333
2006-Jan-09 15:50:00,68.66666666666667
2006-Jan-09 16:00:00,67.0
2006-Jan-09 16:10:00,65.33333333333333
2006-Jan-09 16:20:00,63.66666666666667
2006-Jan-09 16:30:00,62.0
2006-Jan-09 16:40:00,59.16666666666667
2006-Jan-09 16:50:00,56.33333333333333
2006-Jan-09 17:00:00,53.5
2006-Jan-09 17:10:00,50.666666666666664
2006-Jan-09 17:20:00,47.83333333333333
2006-Jan-09 17:30:00,45.0
2006-Jan-09 17:40:00,37.5
2006-Jan-09 17:50:00,30.000000000000004
2006-Jan-09 18:00:00,22.5
2006-Jan-09 18:10:00,14.999999999999996
2006-Jan-09 18:20:00,0.0
2006-Jan-09 18:30:00,0.0
2006-Jan-09 18:40:00,0.0
2006-Jan-09 18:50:00,0.0
2006-Jan-09 19:00:00,0.0
2006-Jan-09 19:10:00,0.0
2006-Jan-09 19:20:00,0.0
2006-Jan-09 19:30:00,0.0
2006-Jan-09 19:40:00,0.0
2006-Jan-09 19:50:00,0.0
2006-Jan-09 20:00:00,0.0
2006-Jan-09 20:10:00,0.0
2006-Jan-09 20:20:00,0.0
2006-Jan-09 20:30:00,0.0
2006-Jan-09 20:40:00,0.0
2006-Jan-09 20:50:00,0.0
2006-Jan-09 21:00:00,0.0
2006-Jan-09 21:10:00,0.0
2006-Jan-09 21:20:00,0.0
2006-Jan-09 21:30:00,0.0
2006-Jan-09 21:40:00,0.0
2006-Jan-09 21:50:00,0.0
2006-Jan-09 22:00:00,0.0
2006-Jan-09 22:10:00,0.0
2006-Jan-09 22:20:00,0.0
2006-Jan-09 22:30:00,0.0
2006-Jan-09 22:40:00,0.0
2006-Jan-09 22:50:00,0.0
2006-Jan-09 23:00:00,0.0
2006-Jan-09 23:10:00,0.0
2006-Jan-09 23:20:00,0.0
2006-Jan-09 23:30:00,0.0
2006-Jan-09 23:40:00,0.0
2006-Jan-09 23:50:00,0.0
2006-Jan-10 00:00:00,0.0
2006-Jan-10 00:10:00,0.0
2006-Jan-10 00:20:00,0.0
2006-Jan-10 00:30:00,0.0
2006-Jan-10 00:40:00,0.0
2006-Jan-10 00:50:00,0.0
2006-Jan-10 01:00:00,0.0
2006-Jan-10 01:10:00,0.0
2006-Jan-10 01:20:00,0.0
2006-Jan-10 01:30:00,0.0
2006-Jan-10 01:40:00,0.0
2006-Jan-10 01:50:00,0.0
2006-Jan-10 02:00:00,0.0
2006-Jan-10 02:10:00,0.0
2006-Jan-10 02:20:00,0.0
2006-Jan-10 02:30:00,0.0
2006-Jan-10 02:40:00,0.0
2006-Jan-10 02:50:00,0.0
2006-Jan-10 03:00:00,0.0
2006-Jan-10 03:10:00,0.0
2006-Jan-10 03:20:00,0.0
2006-Jan-10 03:30:00,0.0
2006-Jan-10 03:40:00,0.0
2006-Jan-10 03:50:00,0.0
2006-Jan-10 04:00:00,0.0
2006-Jan-10 04:10:00,0.0
2006-Jan-10 04:20:00,0.0
2006-Jan-10 04:30:00,0.0
2006-Jan-10 04:40:00,0.0
2006-Jan-10 04:50:00,0.0
2006-Jan-10 05:00:00,0.0
2006-Jan-10 05:10:00,0.0
2006-Jan-10 05:20:00,0.0
2006-Jan-10 05:30:00,0.0
2006-Jan-10 05:40:00,0.0
2006-Jan-10 05:50:00,0.0
2006-Jan-10 06:00:00,0.0
2006-Jan-10 06:10:00,0.0
2006-Jan-10 06:20:00,0.0
2006-Jan-10 06:30:00,0.0
2006-Jan-10 06:40:00,0.0
2006-Jan-10 06:50:00,0.0
2006-Jan-10 07:00:00,0.0
2006-Jan-10 07:10:00,0.0
2006-Jan-10 07:20:00,7.5
2006-Jan-10 07:30:00,9.0
2006-Jan-10 07:40:00,13.499999999999998
2006-Jan-10 07:50:00,17.999999999999996
2006-Jan-10 08:00:00,22.5
2006-Jan-10 08:10:00,27.000000000000004
2006-Jan-10 08:20:00,31.5
2006-Jan-10 08:30:00,36.0
2006-Jan-10 08:40:00,39.83333333333333
2006-Jan-10 08:50:00,43.666666666666664
2006-Jan-10 09:00:00,47.5
2006-Jan-10 09:10:00,51.33333333333333
2006-Jan-10 09:20:00,55.16666666666667
2006-Jan-10 09:30:00,59.0
2006-Jan-10 09:40:00,61.16666666666667
2006-Jan-10 09:50:00,63.33333333333333
2006-Jan-10 10:00:00,65.5
2006-Jan-10 10:10:00,67.66666666666667
2006-Jan-10 10:20:00,69.83333333333333
2006-Jan-10 10:30:00,72.0
2006-Jan-10 10:40:00,73.5
2006-Jan-10 10:50:00,75.0
2006-Jan-10 11:00:00,76.5
2006-Jan-10 11:10:00,78.0
2006-Jan-10 11:20:00,79.5
2006-Jan-10 11:30:00,81.0
2006-Jan-10 11:40:00,81.66666666666666
2006-Jan-10 11:50:00,82.33333333333334
2006-Jan-10 12:00:00,83.0
2006-Jan-10 12:10:00,83.66666666666666
2006-Jan-10 12:20:00,84.33333333333334
2006-Jan-10 12:30:00,85.0
2006-Jan-10 12:40:00,85.16666666666667
2006-Jan-10 12:50:00,85.33333333333333
2006-Jan-10 13:00:00,85.5
2006-Jan-10 13:10:00,85.66666666666667
2006-Jan-10 13:20:00,85.83333333333334
2006-Jan-10 13:30:00,86.0
2006-Jan-10 13:40:00,85.5
2006-Jan-10 13:50:00,85.0
2006-Jan-10 14:00:00,84.5
2006-Jan-10 14:10:00,84.0
2006-Jan-10 14:20:00,83.5
2006-Jan-10 14:30:00,83.0
2006-Jan-10 14:40:00,82.0
2006-Jan-10 14:50:00,81.0
2006-Jan-10 15:00:00,80.0
2006-Jan-10 15:10:00,79.0
2006-Jan-10 15:20:00,78.0
2006-Jan-10 15:30:00,77.0
2006-Jan-10 15:40:00,75.5
2006-Jan-10 15:50:00,74.0
2006-Jan-10 16:00:00,72.5
2006-Jan-10 16:10:00,71.0
