Zone Timestep,THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy[J]
2006-Jan-05 10:30:00,184341.83030056304
2006-Jan-05 10:40:00,192777.93984239866
2006-Jan-05 10:50:00,198898.4965570739
2006-Jan-05 11:00:00,203069.4793362289
2006-Jan-05 11:10:00,205340.50714599984
2006-Jan-05 11:20:00,206059.1546292538
2006-Jan-05 11:30:00,205535.96643766688
2006-Jan-05 11:40:00,203481.96098050292
2006-Jan-05 11:50:00,200398.7498649225
2006-Jan-05 12:00:00,196569.30978657733
2006-Jan-05 12:10:00,192499.13426657225
2006-Jan-05 12:20:00,188474.7288606976
2006-Jan-05 12:30:00,184865.99168077012
2006-Jan-05 12:40:00,181885.53599584315
2006-Jan-05 12:50:00,180510.11690171095
2006-Jan-05 13:00:00,180533.52971856028
2006-Jan-05 13:10:00,181168.02471996416
2006-Jan-05 13:20:00,182503.2077781124
2006-Jan-05 13:30:00,184373.40277570824
2006-Jan-05 13:40:00,186495.80080910274
2006-Jan-05 13:50:00,188793.46209031058
2006-Jan-05 14:00:00,191256.12455677104
2006-Jan-05 14:10:00,193184.36678442406
2006-Jan-05 14:20:00,195163.35630134706
2006-Jan-05 14:30:00,197175.17192237874
2006-Jan-05 14:40:00,198866.51820441877
2006-Jan-05 14:50:00,200301.7836356806
2006-Jan-05 15:00:00,201457.3936923925
2006-Jan-05 15:10:00,202873.23186044185
2006-Jan-05 15:20:00,204052.53255936777
2006-Jan-05 15:30:00,205081.19617631735
2006-Jan-05 15:40:00,205543.26939040283
2006-Jan-05 15:50:00,205554.65160243554
2006-Jan-05 16:00:00,205161.6320680284
2006-Jan-05 16:10:00,203860.24360054548
2006-Jan-05 16:20:00,202097.03938718417
2006-Jan-05 16:30:00,199947.5312477631
2006-Jan-05 16:40:00,196521.74860752243
2006-Jan-05 16:50:00,191544.9215202806
2006-Jan-05 17:00:00,186110.7448783326
2006-Jan-05 17:10:00,180612.48446947447
2006-Jan-05 17:20:00,174880.84566692708
2006-Jan-05 17:30:00,168951.08050630856
2006-Jan-05 17:40:00,161053.46623147774
2006-Jan-05 17:50:00,151228.24453223855
2006-Jan-05 18:00:00,139202.14113446485
2006-Jan-05 18:10:00,120231.31795816007
2006-Jan-05 18:20:00,105763.8923037707
2006-Jan-05 18:30:00,94839.33518806845
2006-Jan-05 18:40:00,86199.2336572245
2006-Jan-05 18:50:00,79082.0200988629
2006-Jan-05 19:00:00,73163.60150201955
2006-Jan-05 19:10:00,68086.92002201486
2006-Jan-05 19:20:00,63714.9723723727
2006-Jan-05 19:30:00,59867.2712494009
2006-Jan-05 19:40:00,56455.834416969265
2006-Jan-05 19:50:00,53359.59554704717
2006-Jan-05 20:00:00,50535.19015534639
2006-Jan-05 20:10:00,48151.02676528645
2006-Jan-05 20:20:00,45961.089986702005
2006-Jan-05 20:30:00,43904.88216229799
2006-Jan-05 20:40:00,41946.97399778481
2006-Jan-05 20:50:00,40052.83906980727
2006-Jan-05 21:00:00,38212.35855351
2006-Jan-05 21:10:00,36459.43822843232
2006-Jan-05 21:20:00,34743.15589191484
2006-Jan-05 21:30:00,33039.920353419046
2006-Jan-05 21:40:00,31335.891642234557
2006-Jan-05 21:50:00,29626.832469633082
2006-Jan-05 22:00:00,27903.288287145915
2006-Jan-05 22:10:00,26298.76931609959
2006-Jan-05 22:20:00,24682.12129580029
2006-Jan-05 22:30:00,23060.57938842578
2006-Jan-05 22:40:00,21428.93928201039
2006-Jan-05 22:50:00,19788.379241974802
2006-Jan-05 23:00:00,18134.64738102644
2006-Jan-05 23:10:00,16527.576323261597
2006-Jan-05 23:20:00,14896.233167238128
2006-Jan-05 23:30:00,13260.469108228142
2006-Jan-05 23:40:00,11621.824962398241
2006-Jan-05 23:50:00,9981.372028349739
2006-Jan-06 00:00:00,8337.89467016519
2006-Jan-06 00:10:00,7145.089034618411
2006-Jan-06 00:20:00,5962.741932202076
2006-Jan-06 00:30:00,4816.666285425151
2006-Jan-06 00:40:00,3707.277844375183
2006-Jan-06 00:50:00,2643.224664497692
2006-Jan-06 01:00:00,1597.6623694630653
2006-Jan-06 01:10:00,185.9036641802849
2006-Jan-06 01:20:00,0.0
2006-Jan-06 01:30:00,0.0
2006-Jan-06 01:40:00,0.0
2006-Jan-06 01:50:00,0.0
2006-Jan-06 02:00:00,0.0
2006-Jan-06 02:10:00,0.0
2006-Jan-06 02:20:00,0.0
2006-Jan-06 02:30:00,0.0
2006-Jan-06 02:40:00,0.0
2006-Jan-06 02:50:00,0.0
2006-Jan-06 03:00:00,0.0
2006-Jan-06 03:10:00,0.0
2006-Jan-06 03:20:00,0.0
2006-Jan-06 03:30:00,0.0
2006-Jan-06 03:40:00,0.0
2006-Jan-06 03:50:00,0.0
2006-Jan-06 04:00:00,0.0
2006-Jan-06 04:10:00,0.0
2006-Jan-06 04:20:00,0.0
2006-Jan-06 04:30:00,0.0
2006-Jan-06 04:40:00,0.0
2006-Jan-06 04:50:00,0.0
2006-Jan-06 05:00:00,0.0
2006-Jan-06 05:10:00,0.0
2006-Jan-06 05:20:00,0.0
2006-Jan-06 05:30:00,0.0
2006-Jan-06 05:40:00,0.0
2006-Jan-06 05:50:00,0.0
2006-Jan-06 06:00:00,0.0
2006-Jan-06 06:10:00,0.0
2006-Jan-06 06:20:00,0.0
2006-Jan-06 06:30:00,0.0
2006-Jan-06 06:40:00,0.0
2006-Jan-06 06:50:00,0.0
2006-Jan-06 07:00:00,0.0
2006-Jan-06 07:10:00,0.0
2006-Jan-06 07:20:00,0.0
2006-Jan-06 07:30:00,0.0
2006-Jan-06 07:40:00,0.0
2006-Jan-06 07:50:00,0.0
2006-Jan-06 08:00:00,0.0
2006-Jan-06 08:10:00,0.0
2006-Jan-06 08:20:00,0.0
2006-Jan-06 08:30:00,0.0
2006-Jan-06 08:40:00,7796.238757192175
2006-Jan-06 08:50:00,26919.06811298739
2006-Jan-06 09:00:00,30857.532285324487
2006-Jan-06 09:10:00,45417.455896201216
2006-Jan-06 09:20:00,58659.53926260014
2006-Jan-06 09:30:00,69041.45892548955
2006-Jan-06 09:40:00,82062.55113184082
2006-Jan-06 09:50:00,94924.05634435364
2006-Jan-06 10:00:00,107230.65624871552
2006-Jan-06 10:10:00,118930.72938716023
2006-Jan-06 10:20:00,129916.96252406343
2006-Jan-06 10:30:00,140166.7587103617
2006-Jan-06 10:40:00,148823.39028969983
2006-Jan-06 10:50:00,156124.5550183836
2006-Jan-06 11:00:00,162213.21027999462
2006-Jan-06 11:10:00,167218.36317338486
2006-Jan-06 11:20:00,171172.5618089518
2006-Jan-06 11:30:00,174326.4201877276
2006-Jan-06 11:40:00,176676.67665854492
2006-Jan-06 11:50:00,178479.5831057519
2006-Jan-06 12:00:00,180422.5011846244
2006-Jan-06 12:10:00,181023.18543816794
2006-Jan-06 12:20:00,181071.36625185175
2006-Jan-06 12:30:00,180997.2764888674
2006-Jan-06 12:40:00,180429.2778869937
2006-Jan-06 12:50:00,180439.50291037437
2006-Jan-06 13:00:00,181226.31142048884
2006-Jan-06 13:10:00,182341.26455920335
2006-Jan-06 13:20:00,183262.85050133948
2006-Jan-06 13:30:00,184612.47225986942
2006-Jan-06 13:40:00,186549.46755766537
2006-Jan-06 13:50:00,189702.24886415864
2006-Jan-06 14:00:00,193126.35615493337
2006-Jan-06 14:10:00,195652.4959617358
2006-Jan-06 14:20:00,198225.59324863495
2006-Jan-06 14:30:00,200708.6206447517
2006-Jan-06 14:40:00,202802.98385330866
2006-Jan-06 14:50:00,204418.13717963398
2006-Jan-06 15:00:00,205785.40106798738
2006-Jan-06 15:10:00,207522.00268096672
2006-Jan-06 15:20:00,209153.81861928487
2006-Jan-06 15:30:00,210666.7561205967
2006-Jan-06 15:40:00,211012.7369491351
2006-Jan-06 15:50:00,209496.59235109214
2006-Jan-06 16:00:00,207514.5454380476
2006-Jan-06 16:10:00,204505.6803917308
2006-Jan-06 16:20:00,201071.84764917762
2006-Jan-06 16:30:00,197226.21479273995
2006-Jan-06 16:40:00,191996.05192662458
2006-Jan-06 16:50:00,185679.0248624575
2006-Jan-06 17:00:00,178614.7565246492
2006-Jan-06 17:10:00,170852.55748411187
2006-Jan-06 17:20:00,161649.96516736326
2006-Jan-06 17:30:00,152746.94570694314
2006-Jan-06 17:40:00,144253.31409297723
2006-Jan-06 17:50:00,135819.3170417884
2006-Jan-06 18:00:00,126567.51497287425
2006-Jan-06 18:10:00,116754.25596462074
2006-Jan-06 18:20:00,104338.62046108721
2006-Jan-06 18:30:00,94890.41779470809
2006-Jan-06 18:40:00,87291.34490635751
2006-Jan-06 18:50:00,80812.26104188767
2006-Jan-06 19:00:00,75300.22804277454
2006-Jan-06 19:10:00,70620.09565482696
2006-Jan-06 19:20:00,66551.90898833555
2006-Jan-06 19:30:00,62930.055762134245
2006-Jan-06 19:40:00,59682.56881588828
2006-Jan-06 19:50:00,56708.92114559147
2006-Jan-06 20:00:00,53959.907317195066
2006-Jan-06 20:10:00,51613.145781908344
2006-Jan-06 20:20:00,49460.304255332005
2006-Jan-06 20:30:00,47435.7548199516
2006-Jan-06 20:40:00,45525.860306995986
2006-Jan-06 20:50:00,43682.46419664679
2006-Jan-06 21:00:00,41881.03144397198
2006-Jan-06 21:10:00,40392.98359015006
2006-Jan-06 21:20:00,38963.27471349202
2006-Jan-06 21:30:00,37576.38138588162
2006-Jan-06 21:40:00,36219.168590127636
2006-Jan-06 21:50:00,34877.28515139996
2006-Jan-06 22:00:00,33540.92623100676
2006-Jan-06 22:10:00,32076.575211420564
2006-Jan-06 22:20:00,30597.353427685004
2006-Jan-06 22:30:00,29098.438926100516
2006-Jan-06 22:40:00,27495.47364008478
2006-Jan-06 22:50:00,25944.228782696948
2006-Jan-06 23:00:00,24366.8523811068
2006-Jan-06 23:10:00,22580.46028646397
2006-Jan-06 23:20:00,20766.57408664518
2006-Jan-06 23:30:00,18927.819534854978
2006-Jan-06 23:40:00,17062.211957586802
2006-Jan-06 23:50:00,15177.900594880084
2006-Jan-07 00:00:00,13275.88442804935
2006-Jan-07 00:10:00,0.0
2006-Jan-07 00:20:00,0.0
2006-Jan-07 00:30:00,0.0
2006-Jan-07 00:40:00,0.0
2006-Jan-07 00:50:00,0.0
2006-Jan-07 01:00:00,0.0
2006-Jan-07 01:10:00,0.0
2006-Jan-07 01:20:00,0.0
2006-Jan-07 01:30:00,0.0
2006-Jan-07 01:40:00,0.0
2006-Jan-07 01:50:00,0.0
2006-Jan-07 02:00:00,0.0
2006-Jan-07 02:10:00,0.0
2006-Jan-07 02:20:00,0.0
2006-Jan-07 02:30:00,0.0
2006-Jan-07 02:40:00,0.0
2006-Jan-07 02:50:00,0.0
2006-Jan-07 03:00:00,0.0
2006-Jan-07 03:10:00,0.0
2006-Jan-07 03:20:00,0.0
2006-Jan-07 03:30:00,0.0
2006-Jan-07 03:40:00,0.0
2006-Jan-07 03:50:00,0.0
2006-Jan-07 04:00:00,0.0
2006-Jan-07 04:10:00,0.0
2006-Jan-07 04:20:00,0.0
2006-Jan-07 04:30:00,0.0
2006-Jan-07 04:40:00,0.0
2006-Jan-07 04:50:00,0.0
2006-Jan-07 05:00:00,0.0
2006-Jan-07 05:10:00,0.0
2006-Jan-07 05:20:00,0.0
2006-Jan-07 05:30:00,0.0
2006-Jan-07 05:40:00,0.0
2006-Jan-07 05:50:00,0.0
2006-Jan-07 06:00:00,0.0
2006-Jan-07 06:10:00,0.0
2006-Jan-07 06:20:00,0.0
2006-Jan-07 06:30:00,0.0
2006-Jan-07 06:40:00,0.0
2006-Jan-07 06:50:00,0.0
2006-Jan-07 07:00:00,0.0
2006-Jan-07 07:10:00,0.0
2006-Jan-07 07:20:00,0.0
2006-Jan-07 07:30:00,0.0
2006-Jan-07 07:40:00,0.0
2006-Jan-07 07:50:00,0.0
2006-Jan-07 08:00:00,0.0
2006-Jan-07 08:10:00,0.0
2006-Jan-07 08:20:00,0.0
2006-Jan-07 08:30:00,0.0
2006-Jan-07 08:40:00,0.0
2006-Jan-07 08:50:00,0.0
2006-Jan-07 09:00:00,0.0
2006-Jan-07 09:10:00,0.0
2006-Jan-07 09:20:00,0.0
2006-Jan-07 09:30:00,4318.831228282506
2006-Jan-07 09:40:00,38968.4104094706
2006-Jan-07 09:50:00,48916.571858958414
2006-Jan-07 10:00:00,63285.26356348447
2006-Jan-07 10:10:00,81609.56638022828
2006-Jan-07 10:20:00,98080.61587635631
2006-Jan-07 10:30:00,113102.58803373895
2006-Jan-07 10:40:00,124904.64196639686
2006-Jan-07 10:50:00,134526.84846566743
2006-Jan-07 11:00:00,142048.69322697472
2006-Jan-07 11:10:00,147431.21838704948
2006-Jan-07 11:20:00,151011.65377082748
2006-Jan-07 11:30:00,153094.23688895535
2006-Jan-07 11:40:00,153471.03477707301
2006-Jan-07 11:50:00,152605.8029759071
2006-Jan-07 12:00:00,150790.68370907905
2006-Jan-07 12:10:00,148088.00312887938
2006-Jan-07 12:20:00,145155.84755468005
2006-Jan-07 12:30:00,142503.13065503386
2006-Jan-07 12:40:00,140351.0971878295
2006-Jan-07 12:50:00,139540.04221179307
2006-Jan-07 13:00:00,140078.77045248216
2006-Jan-07 13:10:00,141148.81228052545
2006-Jan-07 13:20:00,142843.7603459547
2006-Jan-07 13:30:00,145004.14365572185
2006-Jan-07 13:40:00,147417.24922728798
2006-Jan-07 13:50:00,150081.92303766415
2006-Jan-07 14:00:00,152825.43484622863
2006-Jan-07 14:10:00,155334.9675211396
2006-Jan-07 14:20:00,157895.36301633852
2006-Jan-07 14:30:00,160473.99801601336
2006-Jan-07 14:40:00,163026.18795732598
2006-Jan-07 14:50:00,165324.50736326017
2006-Jan-07 15:00:00,167429.20507416507
2006-Jan-07 15:10:00,169140.38278978388
2006-Jan-07 15:20:00,170515.5085818998
2006-Jan-07 15:30:00,171725.85129542972
2006-Jan-07 15:40:00,172330.15050025863
2006-Jan-07 15:50:00,172469.0066998695
2006-Jan-07 16:00:00,172192.11719013477
2006-Jan-07 16:10:00,171377.7792381372
2006-Jan-07 16:20:00,170118.20139107804
2006-Jan-07 16:30:00,168602.92508490846
2006-Jan-07 16:40:00,166068.22712896654
2006-Jan-07 16:50:00,162701.64594550908
2006-Jan-07 17:00:00,158619.14661426478
2006-Jan-07 17:10:00,153937.48213323634
2006-Jan-07 17:20:00,148710.98714672017
2006-Jan-07 17:30:00,142933.7386595412
2006-Jan-07 17:40:00,134218.88388883078
2006-Jan-07 17:50:00,123201.68491747903
2006-Jan-07 18:00:00,110049.98932202398
2006-Jan-07 18:10:00,95540.41792188912
2006-Jan-07 18:20:00,77705.22052582758
2006-Jan-07 18:30:00,64557.8312414069
2006-Jan-07 18:40:00,54463.829918150965
2006-Jan-07 18:50:00,46201.94830676459
2006-Jan-07 19:00:00,39369.57383774922
2006-Jan-07 19:10:00,33706.62380367003
2006-Jan-07 19:20:00,28878.399490205466
2006-Jan-07 19:30:00,24662.36426028159
2006-Jan-07 19:40:00,20948.880815103923
2006-Jan-07 19:50:00,17608.656886485966
2006-Jan-07 20:00:00,14542.171961153785
2006-Jan-07 20:10:00,11827.952287482767
2006-Jan-07 20:20:00,9253.176838312633
2006-Jan-07 20:30:00,6876.186608997975
2006-Jan-07 20:40:00,4557.226944940618
2006-Jan-07 20:50:00,2375.704700138553
2006-Jan-07 21:00:00,203.66804544572628
2006-Jan-07 21:10:00,0.0
2006-Jan-07 21:20:00,0.0
2006-Jan-07 21:30:00,0.0
2006-Jan-07 21:40:00,0.0
2006-Jan-07 21:50:00,0.0
2006-Jan-07 22:00:00,0.0
2006-Jan-07 22:10:00,0.0
2006-Jan-07 22:20:00,0.0
2006-Jan-07 22:30:00,0.0
2006-Jan-07 22:40:00,0.0
2006-Jan-07 22:50:00,0.0
2006-Jan-07 23:00:00,0.0
2006-Jan-07 23:10:00,0.0
2006-Jan-07 23:20:00,0.0
2006-Jan-07 23:30:00,0.0
2006-Jan-07 23:40:00,0.0
2006-Jan-07 23:50:00,0.0
2006-Jan-08 00:00:00,0.0
2006-Jan-08 00:10:00,0.0
2006-Jan-08 00:20:00,0.0
2006-Jan-08 00:30:00,0.0
2006-Jan-08 00:40:00,0.0
2006-Jan-08 00:50:00,0.0
2006-Jan-08 01:00:00,0.0
2006-Jan-08 01:10:00,0.0
2006-Jan-08 01:20:00,0.0
2006-Jan-08 01:30:00,0.0
2006-Jan-08 01:40:00,0.0
2006-Jan-08 01:50:00,0.0
2006-Jan-08 02:00:00,0.0
2006-Jan-08 02:10:00,0.0
2006-Jan-08 02:20:00,0.0
2006-Jan-08 02:30:00,0.0
2006-Jan-08 02:40:00,0.0
2006-Jan-08 02:50:00,0.0
2006-Jan-08 03:00:00,0.0
2006-Jan-08 03:10:00,0.0
2006-Jan-08 03:20:00,0.0
2006-Jan-08 03:30:00,0.0
2006-Jan-08 03:40:00,0.0
2006-Jan-08 03:50:00,0.0
2006-Jan-08 04:00:00,0.0
2006-Jan-08 04:10:00,0.0
2006-Jan-08 04:20:00,0.0
2006-Jan-08 04:30:00,0.0
2006-Jan-08 04:40:00,0.0
2006-Jan-08 04:50:00,0.0
2006-Jan-08 05:00:00,0.0
2006-Jan-08 05:10:00,0.0
2006-Jan-08 05:20:00,0.0
2006-Jan-08 05:30:00,0.0
2006-Jan-08 05:40:00,0.0
2006-Jan-08 05:50:00,0.0
2006-Jan-08 06:00:00,0.0
2006-Jan-08 06:10:00,0.0
2006-Jan-08 06:20:00,0.0
2006-Jan-08 06:30:00,0.0
2006-Jan-08 06:40:00,0.0
2006-Jan-08 06:50:00,0.0
2006-Jan-08 07:00:00,0.0
2006-Jan-08 07:10:00,0.0
2006-Jan-08 07:20:00,0.0
2006-Jan-08 07:30:00,0.0
2006-Jan-08 07:40:00,0.0
2006-Jan-08 07:50:00,0.0
2006-Jan-08 08:00:00,0.0
2006-Jan-08 08:10:00,0.0
2006-Jan-08 08:20:00,0.0
2006-Jan-08 08:30:00,0.0
2006-Jan-08 08:40:00,0.0
2006-Jan-08 08:50:00,0.0
2006-Jan-08 09:00:00,0.0
2006-Jan-08 09:10:00,0.0
2006-Jan-08 09:20:00,0.0
2006-Jan-08 09:30:00,29207.54521388472
2006-Jan-08 09:40:00,50811.71178812903
2006-Jan-08 09:50:00,63081.405234844715
2006-Jan-08 10:00:00,82528.01270510412
2006-Jan-08 10:10:00,99680.55959311075
2006-Jan-08 10:20:00,115220.99648614388
2006-Jan-08 10:30:00,129156.23385049839
2006-Jan-08 10:40:00,140446.51953008227
2006-Jan-08 10:50:00,149369.55964409947
2006-Jan-08 11:00:00,156108.726983234
2006-Jan-08 11:10:00,160703.67490391052
2006-Jan-08 11:20:00,163499.98067187038
2006-Jan-08 11:30:00,164822.48391574388
2006-Jan-08 11:40:00,164490.6605245876
2006-Jan-08 11:50:00,162970.7764884704
2006-Jan-08 12:00:00,160571.22684147288
2006-Jan-08 12:10:00,157307.12919113066
2006-Jan-08 12:20:00,153833.73240168986
2006-Jan-08 12:30:00,150609.33305446076
2006-Jan-08 12:40:00,147979.92171282126
2006-Jan-08 12:50:00,146766.49366430452
2006-Jan-08 13:00:00,146910.82644535697
2006-Jan-08 13:10:00,147816.77653647956
2006-Jan-08 13:20:00,149443.57290683486
2006-Jan-08 13:30:00,151597.81191944834
2006-Jan-08 13:40:00,154078.04983286498
2006-Jan-08 13:50:00,156791.56132865697
2006-Jan-08 14:00:00,159718.40741529124
2006-Jan-08 14:10:00,162215.53757321858
2006-Jan-08 14:20:00,164833.77484920304
2006-Jan-08 14:30:00,167480.49288571344
2006-Jan-08 14:40:00,169929.87231731915
2006-Jan-08 14:50:00,172226.97738293235
2006-Jan-08 15:00:00,174394.1819502042
2006-Jan-08 15:10:00,176151.7131000605
2006-Jan-08 15:20:00,177746.67365687087
2006-Jan-08 15:30:00,179178.83804379444
2006-Jan-08 15:40:00,180110.0185435749
2006-Jan-08 15:50:00,180768.72390998082
2006-Jan-08 16:00:00,181090.52378405764
2006-Jan-08 16:10:00,180724.33412198
2006-Jan-08 16:20:00,179920.14435132494
2006-Jan-08 16:30:00,178736.30899198097
2006-Jan-08 16:40:00,176503.43131130125
2006-Jan-08 16:50:00,173405.04000166978
2006-Jan-08 17:00:00,169603.12021045532
2006-Jan-08 17:10:00,165313.87519291881
2006-Jan-08 17:20:00,160756.8025928006
2006-Jan-08 17:30:00,155879.79812114366
2006-Jan-08 17:40:00,147570.64092559947
2006-Jan-08 17:50:00,136582.32864185097
2006-Jan-08 18:00:00,122933.48757784055
2006-Jan-08 18:10:00,108086.06472848679
2006-Jan-08 18:20:00,88920.41676432331
2006-Jan-08 18:30:00,74741.73703758948
2006-Jan-08 18:40:00,63942.3692914635
2006-Jan-08 18:50:00,55144.03068580149
2006-Jan-08 19:00:00,47927.18782417376
2006-Jan-08 19:10:00,41945.12096876867
2006-Jan-08 19:20:00,36869.20367375679
2006-Jan-08 19:30:00,32450.926838472933
2006-Jan-08 19:40:00,28573.015679728825
2006-Jan-08 19:50:00,25095.571934173113
2006-Jan-08 20:00:00,21915.937645577564
2006-Jan-08 20:10:00,19093.8701327668
2006-Jan-08 20:20:00,16425.2609473376
2006-Jan-08 20:30:00,13961.903818922565
2006-Jan-08 20:40:00,11562.24483782285
2006-Jan-08 20:50:00,9300.545075430211
2006-Jan-08 21:00:00,7074.838322648741
2006-Jan-08 21:10:00,5049.562790310366
2006-Jan-08 21:20:00,3117.211449718706
2006-Jan-08 21:30:00,1238.2925490687924
2006-Jan-08 21:40:00,0.0
2006-Jan-08 21:50:00,0.0
2006-Jan-08 22:00:00,0.0
2006-Jan-08 22:10:00,0.0
2006-Jan-08 22:20:00,0.0
2006-Jan-08 22:30:00,0.0
2006-Jan-08 22:40:00,0.0
2006-Jan-08 22:50:00,0.0
2006-Jan-08 23:00:00,0.0
2006-Jan-08 23:10:00,0.0
2006-Jan-08 23:20:00,0.0
2006-Jan-08 23:30:00,0.0
2006-Jan-08 23:40:00,0.0
2006-Jan-08 23:50:00,0.0
2006-Jan-09 00:00:00,0.0
2006-Jan-09 00:10:00,75691.48410715415
2006-Jan-09 00:20:00,4353.658850887783
2006-Jan-09 00:30:00,55159.434238350266
2006-Jan-09 00:40:00,31785.649742654958
2006-Jan-09 00:50:00,26531.96963393391
2006-Jan-09 01:00:00,21279.361671053273
2006-Jan-09 01:10:00,16104.617384584035
2006-Jan-09 01:20:00,11512.959383382315
2006-Jan-09 01:30:00,7344.11891396205
2006-Jan-09 01:40:00,3541.511198830149
2006-Jan-09 01:50:00,44.26143018908725
2006-Jan-09 02:00:00,0.0
2006-Jan-09 02:10:00,0.0
2006-Jan-09 02:20:00,0.0
2006-Jan-09 02:30:00,0.0
2006-Jan-09 02:40:00,0.0
2006-Jan-09 02:50:00,0.0
2006-Jan-09 03:00:00,0.0
2006-Jan-09 03:10:00,0.0
2006-Jan-09 03:20:00,0.0
2006-Jan-09 03:30:00,0.0
2006-Jan-09 03:40:00,0.0
2006-Jan-09 03:50:00,0.0
2006-Jan-09 04:00:00,0.0
2006-Jan-09 04:10:00,0.0
2006-Jan-09 04:20:00,0.0
2006-Jan-09 04:30:00,0.0
2006-Jan-09 04:40:00,0.0
2006-Jan-09 04:50:00,0.0
2006-Jan-09 05:00:00,0.0
2006-Jan-09 05:10:00,0.0
2006-Jan-09 05:20:00,0.0
2006-Jan-09 05:30:00,0.0
2006-Jan-09 05:40:00,0.0
2006-Jan-09 05:50:00,0.0
2006-Jan-09 06:00:00,0.0
2006-Jan-09 06:10:00,0.0
2006-Jan-09 06:20:00,0.0
2006-Jan-09 06:30:00,0.0
2006-Jan-09 06:40:00,0.0
2006-Jan-09 06:50:00,0.0
2006-Jan-09 07:00:00,0.0
2006-Jan-09 07:10:00,0.0
2006-Jan-09 07:20:00,0.0
2006-Jan-09 07:30:00,0.0
2006-Jan-09 07:40:00,0.0
2006-Jan-09 07:50:00,0.0
2006-Jan-09 08:00:00,0.0
2006-Jan-09 08:10:00,0.0
2006-Jan-09 08:20:00,0.0
2006-Jan-09 08:30:00,13318.049336342425
2006-Jan-09 08:40:00,44052.6268770955
2006-Jan-09 08:50:00,52477.69524707289
2006-Jan-09 09:00:00,76785.68079756727
2006-Jan-09 09:10:00,100065.43667375734
2006-Jan-09 09:20:00,123177.71894389522
2006-Jan-09 09:30:00,145824.62373210315
2006-Jan-09 09:40:00,165391.8593650442
2006-Jan-09 09:50:00,182254.85709169912
2006-Jan-09 10:00:00,196569.88494698956
2006-Jan-09 10:10:00,208738.24262422146
2006-Jan-09 10:20:00,218870.13978118956
2006-Jan-09 10:30:00,227238.38667751994
2006-Jan-09 10:40:00,233035.4492333955
2006-Jan-09 10:50:00,236720.5805089893
2006-Jan-09 11:00:00,238525.5415185443
2006-Jan-09 11:10:00,238710.1738259789
2006-Jan-09 11:20:00,237454.17666389767
2006-Jan-09 11:30:00,235070.56967775445
2006-Jan-09 11:40:00,231383.8764994995
2006-Jan-09 11:50:00,226798.47281035082
2006-Jan-09 12:00:00,221625.43036981067
2006-Jan-09 12:10:00,215953.14467308612
2006-Jan-09 12:20:00,210419.88992812528
2006-Jan-09 12:30:00,205463.93115931872
2006-Jan-09 12:40:00,201372.85921524142
2006-Jan-09 12:50:00,199023.7895092283
2006-Jan-09 13:00:00,198365.67329158133
2006-Jan-09 13:10:00,198394.8203423476
2006-Jan-09 13:20:00,199276.13890617253
2006-Jan-09 13:30:00,200688.88597558992
2006-Jan-09 13:40:00,202547.436513682
2006-Jan-09 13:50:00,204679.33235479583
2006-Jan-09 14:00:00,207074.5238681747
2006-Jan-09 14:10:00,209209.01071405652
2006-Jan-09 14:20:00,211499.18850464153
2006-Jan-09 14:30:00,213814.71739231123
2006-Jan-09 14:40:00,216081.22499796448
2006-Jan-09 14:50:00,218178.13584690468
2006-Jan-09 15:00:00,220167.45658303818
2006-Jan-09 15:10:00,221709.6881047091
2006-Jan-09 15:20:00,223096.25361187028
2006-Jan-09 15:30:00,224323.03672903677
2006-Jan-09 15:40:00,225066.01385202052
2006-Jan-09 15:50:00,225402.37932526477
2006-Jan-09 16:00:00,225394.42989164928
2006-Jan-09 16:10:00,224849.93535842997
2006-Jan-09 16:20:00,223921.59577921452
2006-Jan-09 16:30:00,222853.37074488998
2006-Jan-09 16:40:00,220716.00801970073
2006-Jan-09 16:50:00,217738.05522879388
2006-Jan-09 17:00:00,214048.19845923988
2006-Jan-09 17:10:00,209939.29735441122
2006-Jan-09 17:20:00,205355.81991020514
2006-Jan-09 17:30:00,200315.22223948516
2006-Jan-09 17:40:00,191431.68263063626
2006-Jan-09 17:50:00,179714.27338438013
2006-Jan-09 18:00:00,165826.65907399938
2006-Jan-09 18:10:00,149187.14319142277
2006-Jan-09 18:20:00,128383.5592351394
2006-Jan-09 18:30:00,112008.01821949585
2006-Jan-09 18:40:00,99006.7008936576
2006-Jan-09 18:50:00,88000.66762878424
2006-Jan-09 19:00:00,78560.75205834566
2006-Jan-09 19:10:00,71601.6789459086
2006-Jan-09 19:20:00,65820.23818816517
2006-Jan-09 19:30:00,60857.7603670329
2006-Jan-09 19:40:00,56610.074291717836
2006-Jan-09 19:50:00,52879.82471982155
2006-Jan-09 20:00:00,49577.448723717534
2006-Jan-09 20:10:00,46692.52252178789
2006-Jan-09 20:20:00,44097.81264325823
2006-Jan-09 20:30:00,41704.44171168474
2006-Jan-09 20:40:00,39371.283834028465
2006-Jan-09 20:50:00,37233.46099869311
2006-Jan-09 21:00:00,35171.19597685143
2006-Jan-09 21:10:00,33851.35378732182
2006-Jan-09 21:20:00,32605.16349287153
2006-Jan-09 21:30:00,31435.38205797172
2006-Jan-09 21:40:00,30327.554835869185
2006-Jan-09 21:50:00,29261.779225966362
