Zone Timestep,Environment:Site Direct Solar Radiation Rate per Area[W/m2]
2006-Jan-05 20:30:00,0.0
2006-Jan-05 20:40:00,0.0
2006-Jan-05 20:50:00,0.0
2006-Jan-05 21:00:00,0.0
2006-Jan-05 21:10:00,0.0
2006-Jan-05 21:20:00,0.0
2006-Jan-05 21:30:00,0.0
2006-Jan-05 21:40:00,0.0
2006-Jan-05 21:50:00,0.0
2006-Jan-05 22:00:00,0.0
2006-Jan-05 22:10:00,0.0
2006-Jan-05 22:20:00,0.0
2006-Jan-05 22:30:00,0.0
2006-Jan-05 22:40:00,0.0
2006-Jan-05 22:50:00,0.0
2006-Jan-05 23:00:00,0.0
2006-Jan-05 23:10:00,0.0
2006-Jan-05 23:20:00,0.0
2006-Jan-05 23:30:00,0.0
2006-Jan-05 23:40:00,0.0
2006-Jan-05 23:50:00,0.0
2006-Jan-06 00:00:00,0.0
2006-Jan-06 00:10:00,0.0
2006-Jan-06 00:20:00,0.0
2006-Jan-06 00:30:00,0.0
2006-Jan-06 00:40:00,0.0
2006-Jan-06 00:50:00,0.0
2006-Jan-06 01:00:00,0.0
2006-Jan-06 01:10:00,0.0
2006-Jan-06 01:20:00,0.0
2006-Jan-06 01:30:00,0.0
2006-Jan-06 01:40:00,0.0
2006-Jan-06 01:50:00,0.0
2006-Jan-06 02:00:00,0.0
2006-Jan-06 02:10:00,0.0
2006-Jan-06 02:20:00,0.0
2006-Jan-06 02:30:00,0.0
2006-Jan-06 02:40:00,0.0
2006-Jan-06 02:50:00,0.0
2006-Jan-06 03:00:00,0.0
2006-Jan-06 03:10:00,0.0
2006-Jan-06 03:20:00,0.0
2006-Jan-06 03:30:00,0.0
2006-Jan-06 03:40:00,0.0
2006-Jan-06 03:50:00,0.0
2006-Jan-06 04:00:00,0.0
2006-Jan-06 04:10:00,0.0
2006-Jan-06 04:20:00,0.0
2006-Jan-06 04:30:00,0.0
2006-Jan-06 04:40:00,0.0
2006-Jan-06 04:50:00,0.0
2006-Jan-06 05:00:00,0.0
2006-Jan-06 05:10:00,0.0
2006-Jan-06 05:20:00,0.0
2006-Jan-06 05:30:00,0.0
2006-Jan-06 05:40:00,0.0
2006-Jan-06 05:50:00,0.0
2006-Jan-06 06:00:00,0.0
2006-Jan-06 06:10:00,0.0
2006-Jan-06 06:20:00,0.0
2006-Jan-06 06:30:00,0.0
2006-Jan-06 06:40:00,0.0
2006-Jan-06 06:50:00,0.0
2006-Jan-06 07:00:00,0.0
2006-Jan-06 07:10:00,0.0
2006-Jan-06 07:20:00,26.666666666666668
2006-Jan-06 07:30:00,32.0
2006-Jan-06 07:40:00,75.99999999999999
2006-Jan-06 07:50:00,119.99999999999997
2006-Jan-06 08:00:00,164.0
2006-Jan-06 08:10:00,208.0
2006-Jan-06 08:20:00,252.00000000000003
2006-Jan-06 08:30:00,296.0
2006-Jan-06 08:40:00,301.1666666666667
2006-Jan-06 08:50:00,306.3333333333333
2006-Jan-06 09:00:00,311.5
2006-Jan-06 09:10:00,316.6666666666667
2006-Jan-06 09:20:00,321.8333333333333
2006-Jan-06 09:30:00,327.0
2006-Jan-06 09:40:00,349.3333333333333
2006-Jan-06 09:50:00,371.66666666666663
2006-Jan-06 10:00:00,394.0
2006-Jan-06 10:10:00,416.33333333333337
2006-Jan-06 10:20:00,438.6666666666667
2006-Jan-06 10:30:00,461.0
2006-Jan-06 10:40:00,470.0
2006-Jan-06 10:50:00,479.0
2006-Jan-06 11:00:00,488.0
2006-Jan-06 11:10:00,497.0
2006-Jan-06 11:20:00,506.0
2006-Jan-06 11:30:00,515.0
2006-Jan-06 11:40:00,553.8333333333334
2006-Jan-06 11:50:00,592.6666666666666
2006-Jan-06 12:00:00,631.5
2006-Jan-06 12:10:00,670.3333333333334
2006-Jan-06 12:20:00,709.1666666666667
2006-Jan-06 12:30:00,748.0
2006-Jan-06 12:40:00,722.6666666666667
2006-Jan-06 12:50:00,697.3333333333334
2006-Jan-06 13:00:00,672.0
2006-Jan-06 13:10:00,646.6666666666666
2006-Jan-06 13:20:00,621.3333333333334
2006-Jan-06 13:30:00,596.0
2006-Jan-06 13:40:00,622.1666666666666
2006-Jan-06 13:50:00,648.3333333333333
2006-Jan-06 14:00:00,674.5
2006-Jan-06 14:10:00,700.6666666666667
2006-Jan-06 14:20:00,726.8333333333333
2006-Jan-06 14:30:00,753.0
2006-Jan-06 14:40:00,742.3333333333333
2006-Jan-06 14:50:00,731.6666666666667
2006-Jan-06 15:00:00,721.0
2006-Jan-06 15:10:00,710.3333333333333
2006-Jan-06 15:20:00,699.6666666666667
2006-Jan-06 15:30:00,689.0
2006-Jan-06 15:40:00,662.5
2006-Jan-06 15:50:00,636.0
2006-Jan-06 16:00:00,609.5
2006-Jan-06 16:10:00,583.0
2006-Jan-06 16:20:00,556.5
2006-Jan-06 16:30:00,530.0
2006-Jan-06 16:40:00,477.33333333333337
2006-Jan-06 16:50:00,424.6666666666667
2006-Jan-06 17:00:00,372.0
2006-Jan-06 17:10:00,319.3333333333333
2006-Jan-06 17:20:00,266.66666666666663
2006-Jan-06 17:30:00,214.0
2006-Jan-06 17:40:00,178.33333333333334
2006-Jan-06 17:50:00,142.66666666666669
2006-Jan-06 18:00:00,107.0
2006-Jan-06 18:10:00,71.33333333333331
2006-Jan-06 18:20:00,0.0
2006-Jan-06 18:30:00,0.0
2006-Jan-06 18:40:00,0.0
2006-Jan-06 18:50:00,0.0
2006-Jan-06 19:00:00,0.0
2006-Jan-06 19:10:00,0.0
2006-Jan-06 19:20:00,0.0
2006-Jan-06 19:30:00,0.0
2006-Jan-06 19:40:00,0.0
2006-Jan-06 19:50:00,0.0
2006-Jan-06 20:00:00,0.0
2006-Jan-06 20:10:00,0.0
2006-Jan-06 20:20:00,0.0
2006-Jan-06 20:30:00,0.0
2006-Jan-06 20:40:00,0.0
2006-Jan-06 20:50:00,0.0
2006-Jan-06 21:00:00,0.0
2006-Jan-06 21:10:00,0.0
2006-Jan-06 21:20:00,0.0
2006-Jan-06 21:30:00,0.0
2006-Jan-06 21:40:00,0.0
2006-Jan-06 21:50:00,0.0
2006-Jan-06 22:00:00,0.0
2006-Jan-06 22:10:00,0.0
2006-Jan-06 22:20:00,0.0
2006-Jan-06 22:30:00,0.0
2006-Jan-06 22:40:00,0.0
2006-Jan-06 22:50:00,0.0
2006-Jan-06 23:00:00,0.0
2006-Jan-06 23:10:00,0.0
2006-Jan-06 23:20:00,0.0
2006-Jan-06 23:30:00,0.0
2006-Jan-06 23:40:00,0.0
2006-Jan-06 23:50:00,0.0
2006-Jan-07 00:00:00,0.0
2006-Jan-07 00:10:00,0.0
2006-Jan-07 00:20:00,0.0
2006-Jan-07 00:30:00,0.0
2006-Jan-07 00:40:00,0.0
2006-Jan-07 00:50:00,0.0
2006-Jan-07 01:00:00,0.0
2006-Jan-07 01:10:00,0.0
2006-Jan-07 01:20:00,0.0
2006-Jan-07 01:30:00,0.0
2006-Jan-07 01:40:00,0.0
2006-Jan-07 01:50:00,0.0
2006-Jan-07 02:00:00,0.0
2006-Jan-07 02:10:00,0.0
2006-Jan-07 02:20:00,0.0
2006-Jan-07 02:30:00,0.0
2006-Jan-07 02:40:00,0.0
2006-Jan-07 02:50:00,0.0
2006-Jan-07 03:00:00,0.0
2006-Jan-07 03:10:00,0.0
2006-Jan-07 03:20:00,0.0
2006-Jan-07 03:30:00,0.0
2006-Jan-07 03:40:00,0.0
2006-Jan-07 03:50:00,0.0
2006-Jan-07 04:00:00,0.0
2006-Jan-07 04:10:00,0.0
2006-Jan-07 04:20:00,0.0
2006-Jan-07 04:30:00,0.0
2006-Jan-07 04:40:00,0.0
2006-Jan-07 04:50:00,0.0
2006-Jan-07 05:00:00,0.0
2006-Jan-07 05:10:00,0.0
2006-Jan-07 05:20:00,0.0
2006-Jan-07 05:30:00,0.0
2006-Jan-07 05:40:00,0.0
2006-Jan-07 05:50:00,0.0
2006-Jan-07 06:00:00,0.0
2006-Jan-07 06:10:00,0.0
2006-Jan-07 06:20:00,0.0
2006-Jan-07 06:30:00,0.0
2006-Jan-07 06:40:00,0.0
2006-Jan-07 06:50:00,0.0
2006-Jan-07 07:00:00,0.0
2006-Jan-07 07:10:00,0.0
2006-Jan-07 07:20:00,83.33333333333334
2006-Jan-07 07:30:00,100.0
2006-Jan-07 07:40:00,157.0
2006-Jan-07 07:50:00,214.0
2006-Jan-07 08:00:00,271.0
2006-Jan-07 08:10:00,328.0
2006-Jan-07 08:20:00,385.00000000000006
2006-Jan-07 08:30:00,442.0
2006-Jan-07 08:40:00,487.1666666666667
2006-Jan-07 08:50:00,532.3333333333333
2006-Jan-07 09:00:00,577.5
2006-Jan-07 09:10:00,622.6666666666667
2006-Jan-07 09:20:00,667.8333333333334
2006-Jan-07 09:30:00,713.0
2006-Jan-07 09:40:00,735.3333333333334
2006-Jan-07 09:50:00,757.6666666666666
2006-Jan-07 10:00:00,780.0
2006-Jan-07 10:10:00,802.3333333333334
2006-Jan-07 10:20:00,824.6666666666666
2006-Jan-07 10:30:00,847.0
2006-Jan-07 10:40:00,857.3333333333334
2006-Jan-07 10:50:00,867.6666666666667
2006-Jan-07 11:00:00,878.0
2006-Jan-07 11:10:00,888.3333333333334
2006-Jan-07 11:20:00,898.6666666666666
2006-Jan-07 11:30:00,909.0
2006-Jan-07 11:40:00,914.5
2006-Jan-07 11:50:00,920.0
2006-Jan-07 12:00:00,925.5
2006-Jan-07 12:10:00,931.0
2006-Jan-07 12:20:00,936.5
2006-Jan-07 12:30:00,942.0
2006-Jan-07 12:40:00,942.6666666666666
2006-Jan-07 12:50:00,943.3333333333334
2006-Jan-07 13:00:00,944.0
2006-Jan-07 13:10:00,944.6666666666667
2006-Jan-07 13:20:00,945.3333333333334
2006-Jan-07 13:30:00,946.0
2006-Jan-07 13:40:00,942.3333333333334
2006-Jan-07 13:50:00,938.6666666666667
2006-Jan-07 14:00:00,935.0
2006-Jan-07 14:10:00,931.3333333333334
2006-Jan-07 14:20:00,927.6666666666666
2006-Jan-07 14:30:00,924.0
2006-Jan-07 14:40:00,916.1666666666666
2006-Jan-07 14:50:00,908.3333333333334
2006-Jan-07 15:00:00,900.5
2006-Jan-07 15:10:00,892.6666666666667
2006-Jan-07 15:20:00,884.8333333333334
2006-Jan-07 15:30:00,877.0
2006-Jan-07 15:40:00,861.6666666666667
2006-Jan-07 15:50:00,846.3333333333334
2006-Jan-07 16:00:00,831.0
2006-Jan-07 16:10:00,815.6666666666666
2006-Jan-07 16:20:00,800.3333333333334
2006-Jan-07 16:30:00,785.0
2006-Jan-07 16:40:00,751.3333333333334
2006-Jan-07 16:50:00,717.6666666666666
2006-Jan-07 17:00:00,684.0
2006-Jan-07 17:10:00,650.3333333333333
2006-Jan-07 17:20:00,616.6666666666667
2006-Jan-07 17:30:00,583.0
2006-Jan-07 17:40:00,485.83333333333337
2006-Jan-07 17:50:00,388.6666666666667
2006-Jan-07 18:00:00,291.5
2006-Jan-07 18:10:00,194.3333333333333
2006-Jan-07 18:20:00,0.0
2006-Jan-07 18:30:00,0.0
2006-Jan-07 18:40:00,0.0
2006-Jan-07 18:50:00,0.0
2006-Jan-07 19:00:00,0.0
2006-Jan-07 19:10:00,0.0
2006-Jan-07 19:20:00,0.0
2006-Jan-07 19:30:00,0.0
2006-Jan-07 19:40:00,0.0
2006-Jan-07 19:50:00,0.0
2006-Jan-07 20:00:00,0.0
2006-Jan-07 20:10:00,0.0
2006-Jan-07 20:20:00,0.0
2006-Jan-07 20:30:00,0.0
2006-Jan-07 20:40:00,0.0
2006-Jan-07 20:50:00,0.0
2006-Jan-07 21:00:00,0.0
2006-Jan-07 21:10:00,0.0
2006-Jan-07 21:20:00,0.0
2006-Jan-07 21:30:00,0.0
2006-Jan-07 21:40:00,0.0
2006-Jan-07 21:50:00,0.0
2006-Jan-07 22:00:00,0.0
2006-Jan-07 22:10:00,0.0
2006-Jan-07 22:20:00,0.0
2006-Jan-07 22:30:00,0.0
2006-Jan-07 22:40:00,0.0
2006-Jan-07 22:50:00,0.0
2006-Jan-07 23:00:00,0.0
2006-Jan-07 23:10:00,0.0
2006-Jan-07 23:20:00,0.0
2006-Jan-07 23:30:00,0.0
2006-Jan-07 23:40:00,0.0
2006-Jan-07 23:50:00,0.0
2006-Jan-08 00:00:00,0.0
2006-Jan-08 00:10:00,0.0
2006-Jan-08 00:20:00,0.0
2006-Jan-08 00:30:00,0.0
2006-Jan-08 00:40:00,0.0
2006-Jan-08 00:50:00,0.0
2006-Jan-08 01:00:00,0.0
2006-Jan-08 01:10:00,0.0
2006-Jan-08 01:20:00,0.0
2006-Jan-08 01:30:00,0.0
2006-Jan-08 01:40:00,0.0
2006-Jan-08 01:50:00,0.0
2006-Jan-08 02:00:00,0.0
2006-Jan-08 02:10:00,0.0
2006-Jan-08 02:20:00,0.0
2006-Jan-08 02:30:00,0.0
2006-Jan-08 02:40:00,0.0
2006-Jan-08 02:50:00,0.0
2006-Jan-08 03:00:00,0.0
2006-Jan-08 03:10:00,0.0
2006-Jan-08 03:20:00,0.0
2006-Jan-08 03:30:00,0.0
2006-Jan-08 03:40:00,0.0
2006-Jan-08 03:50:00,0.0
2006-Jan-08 04:00:00,0.0
2006-Jan-08 04:10:00,0.0
2006-Jan-08 04:20:00,0.0
2006-Jan-08 04:30:00,0.0
2006-Jan-08 04:40:00,0.0
2006-Jan-08 04:50:00,0.0
2006-Jan-08 05:00:00,0.0
2006-Jan-08 05:10:00,0.0
2006-Jan-08 05:20:00,0.0
2006-Jan-08 05:30:00,0.0
2006-Jan-08 05:40:00,0.0
2006-Jan-08 05:50:00,0.0
2006-Jan-08 06:00:00,0.0
2006-Jan-08 06:10:00,0.0
2006-Jan-08 06:20:00,0.0
2006-Jan-08 06:30:00,0.0
2006-Jan-08 06:40:00,0.0
2006-Jan-08 06:50:00,0.0
2006-Jan-08 07:00:00,0.0
2006-Jan-08 07:10:00,0.0
2006-Jan-08 07:20:00,97.5
2006-Jan-08 07:30:00,117.0
2006-Jan-08 07:40:00,174.83333333333331
2006-Jan-08 07:50:00,232.66666666666663
2006-Jan-08 08:00:00,290.5
2006-Jan-08 08:10:00,348.33333333333337
2006-Jan-08 08:20:00,406.1666666666667
2006-Jan-08 08:30:00,464.0
2006-Jan-08 08:40:00,509.66666666666663
2006-Jan-08 08:50:00,555.3333333333333
2006-Jan-08 09:00:00,601.0
2006-Jan-08 09:10:00,646.6666666666667
2006-Jan-08 09:20:00,692.3333333333333
2006-Jan-08 09:30:00,738.0
2006-Jan-08 09:40:00,759.6666666666666
2006-Jan-08 09:50:00,781.3333333333333
2006-Jan-08 10:00:00,803.0
2006-Jan-08 10:10:00,824.6666666666667
2006-Jan-08 10:20:00,846.3333333333334
2006-Jan-08 10:30:00,868.0
2006-Jan-08 10:40:00,878.3333333333334
2006-Jan-08 10:50:00,888.6666666666667
2006-Jan-08 11:00:00,899.0
2006-Jan-08 11:10:00,909.3333333333334
2006-Jan-08 11:20:00,919.6666666666666
2006-Jan-08 11:30:00,930.0
2006-Jan-08 11:40:00,935.5
2006-Jan-08 11:50:00,941.0
2006-Jan-08 12:00:00,946.5
2006-Jan-08 12:10:00,952.0
2006-Jan-08 12:20:00,957.5
2006-Jan-08 12:30:00,963.0
2006-Jan-08 12:40:00,964.5
2006-Jan-08 12:50:00,966.0
2006-Jan-08 13:00:00,967.5
2006-Jan-08 13:10:00,969.0
2006-Jan-08 13:20:00,970.5
2006-Jan-08 13:30:00,972.0
2006-Jan-08 13:40:00,970.1666666666666
2006-Jan-08 13:50:00,968.3333333333334
2006-Jan-08 14:00:00,966.5
2006-Jan-08 14:10:00,964.6666666666667
2006-Jan-08 14:20:00,962.8333333333334
2006-Jan-08 14:30:00,961.0
2006-Jan-08 14:40:00,954.8333333333334
2006-Jan-08 14:50:00,948.6666666666667
2006-Jan-08 15:00:00,942.5
2006-Jan-08 15:10:00,936.3333333333334
2006-Jan-08 15:20:00,930.1666666666666
2006-Jan-08 15:30:00,924.0
2006-Jan-08 15:40:00,910.6666666666666
2006-Jan-08 15:50:00,897.3333333333334
2006-Jan-08 16:00:00,884.0
2006-Jan-08 16:10:00,870.6666666666667
2006-Jan-08 16:20:00,857.3333333333334
2006-Jan-08 16:30:00,844.0
2006-Jan-08 16:40:00,814.1666666666667
2006-Jan-08 16:50:00,784.3333333333334
2006-Jan-08 17:00:00,754.5
2006-Jan-08 17:10:00,724.6666666666666
2006-Jan-08 17:20:00,694.8333333333334
2006-Jan-08 17:30:00,665.0
2006-Jan-08 17:40:00,554.1666666666667
2006-Jan-08 17:50:00,443.33333333333337
2006-Jan-08 18:00:00,332.5
2006-Jan-08 18:10:00,221.66666666666663
2006-Jan-08 18:20:00,0.0
2006-Jan-08 18:30:00,0.0
2006-Jan-08 18:40:00,0.0
2006-Jan-08 18:50:00,0.0
2006-Jan-08 19:00:00,0.0
2006-Jan-08 19:10:00,0.0
2006-Jan-08 19:20:00,0.0
2006-Jan-08 19:30:00,0.0
2006-Jan-08 19:40:00,0.0
2006-Jan-08 19:50:00,0.0
2006-Jan-08 20:00:00,0.0
2006-Jan-08 20:10:00,0.0
2006-Jan-08 20:20:00,0.0
2006-Jan-08 20:30:00,0.0
2006-Jan-08 20:40:00,0.0
2006-Jan-08 20:50:00,0.0
2006-Jan-08 21:00:00,0.0
2006-Jan-08 21:10:00,0.0
2006-Jan-08 21:20:00,0.0
2006-Jan-08 21:30:00,0.0
2006-Jan-08 21:40:00,0.0
2006-Jan-08 21:50:00,0.0
2006-Jan-08 22:00:00,0.0
2006-Jan-08 22:10:00,0.0
2006-Jan-08 22:20:00,0.0
2006-Jan-08 22:30:00,0.0
2006-Jan-08 22:40:00,0.0
2006-Jan-08 22:50:00,0.0
2006-Jan-08 23:00:00,0.0
2006-Jan-08 23:10:00,0.0
2006-Jan-08 23:20:00,0.0
2006-Jan-08 23:30:00,0.0
2006-Jan-08 23:40:00,0.0
2006-Jan-08 23:50:00,0.0
2006-Jan-09 00:00:00,0.0
2006-Jan-09 00:10:00,0.0
2006-Jan-09 00:20:00,0.0
2006-Jan-09 00:30:00,0.0
2006-Jan-09 00:40:00,0.0
2006-Jan-09 00:50:00,0.0
2006-Jan-09 01:00:00,0.0
2006-Jan-09 01:10:00,0.0
2006-Jan-09 01:20:00,0.0
2006-Jan-09 01:30:00,0.0
2006-Jan-09 01:40:00,0.0
2006-Jan-09 01:50:00,0.0
2006-Jan-09 02:00:00,0.0
2006-Jan-09 02:10:00,0.0
2006-Jan-09 02:20:00,0.0
2006-Jan-09 02:30:00,0.0
2006-Jan-09 02:40:00,0.0
2006-Jan-09 02:50:00,0.0
2006-Jan-09 03:00:00,0.0
2006-Jan-09 03:10:00,0.0
2006-Jan-09 03:20:00,0.0
2006-Jan-09 03:30:00,0.0
2006-Jan-09 03:40:00,0.0
2006-Jan-09 03:50:00,0.0
2006-Jan-09 04:00:00,0.0
2006-Jan-09 04:10:00,0.0
2006-Jan-09 04:20:00,0.0
2006-Jan-09 04:30:00,0.0
2006-Jan-09 04:40:00,0.0
2006-Jan-09 04:50:00,0.0
2006-Jan-09 05:00:00,0.0
2006-Jan-09 05:10:00,0.0
2006-Jan-09 05:20:00,0.0
2006-Jan-09 05:30:00,0.0
2006-Jan-09 05:40:00,0.0
2006-Jan-09 05:50:00,0.0
2006-Jan-09 06:00:00,0.0
2006-Jan-09 06:10:00,0.0
2006-Jan-09 06:20:00,0.0
2006-Jan-09 06:30:00,0.0
2006-Jan-09 06:40:00,0.0
2006-Jan-09 06:50:00,0.0
2006-Jan-09 07:00:00,0.0
2006-Jan-09 07:10:00,0.0
2006-Jan-09 07:20:00,134.16666666666669
2006-Jan-09 07:30:00,161.0
2006-Jan-09 07:40:00,221.66666666666669
2006-Jan-09 07:50:00,282.3333333333333
2006-Jan-09 08:00:00,343.0
2006-Jan-09 08:10:00,403.66666666666674
2006-Jan-09 08:20:00,464.3333333333333
2006-Jan-09 08:30:00,525.0
2006-Jan-09 08:40:00,572.1666666666666
2006-Jan-09 08:50:00,619.3333333333333
2006-Jan-09 09:00:00,666.5
2006-Jan-09 09:10:00,713.6666666666667
2006-Jan-09 09:20:00,760.8333333333334
2006-Jan-09 09:30:00,808.0
2006-Jan-09 09:40:00,827.6666666666666
2006-Jan-09 09:50:00,847.3333333333333
2006-Jan-09 10:00:00,867.0
2006-Jan-09 10:10:00,886.6666666666666
2006-Jan-09 10:20:00,906.3333333333334
2006-Jan-09 10:30:00,926.0
2006-Jan-09 10:40:00,934.6666666666667
2006-Jan-09 10:50:00,943.3333333333333
2006-Jan-09 11:00:00,952.0
2006-Jan-09 11:10:00,960.6666666666667
2006-Jan-09 11:20:00,969.3333333333333
2006-Jan-09 11:30:00,978.0
2006-Jan-09 11:40:00,982.0
2006-Jan-09 11:50:00,986.0
2006-Jan-09 12:00:00,990.0
2006-Jan-09 12:10:00,994.0
2006-Jan-09 12:20:00,998.0
2006-Jan-09 12:30:00,1002.0
2006-Jan-09 12:40:00,1002.6666666666666
2006-Jan-09 12:50:00,1003.3333333333334
2006-Jan-09 13:00:00,1004.0
2006-Jan-09 13:10:00,1004.6666666666667
2006-Jan-09 13:20:00,1005.3333333333334
2006-Jan-09 13:30:00,1006.0
2006-Jan-09 13:40:00,1003.8333333333334
2006-Jan-09 13:50:00,1001.6666666666667
2006-Jan-09 14:00:00,999.5
2006-Jan-09 14:10:00,997.3333333333334
2006-Jan-09 14:20:00,995.1666666666666
2006-Jan-09 14:30:00,993.0
2006-Jan-09 14:40:00,987.3333333333333
2006-Jan-09 14:50:00,981.6666666666667
2006-Jan-09 15:00:00,976.0
2006-Jan-09 15:10:00,970.3333333333333
2006-Jan-09 15:20:00,964.6666666666667
2006-Jan-09 15:30:00,959.0
2006-Jan-09 15:40:00,946.5
2006-Jan-09 15:50:00,934.0
2006-Jan-09 16:00:00,921.5
2006-Jan-09 16:10:00,909.0
2006-Jan-09 16:20:00,896.5
2006-Jan-09 16:30:00,884.0
2006-Jan-09 16:40:00,855.0
2006-Jan-09 16:50:00,826.0
2006-Jan-09 17:00:00,797.0
2006-Jan-09 17:10:00,768.0
2006-Jan-09 17:20:00,739.0
2006-Jan-09 17:30:00,710.0
2006-Jan-09 17:40:00,591.6666666666667
2006-Jan-09 17:50:00,473.33333333333337
2006-Jan-09 18:00:00,355.0
2006-Jan-09 18:10:00,236.6666666666666
2006-Jan-09 18:20:00,0.0
2006-Jan-09 18:30:00,0.0
2006-Jan-09 18:40:00,0.0
2006-Jan-09 18:50:00,0.0
2006-Jan-09 19:00:00,0.0
2006-Jan-09 19:10:00,0.0
2006-Jan-09 19:20:00,0.0
2006-Jan-09 19:30:00,0.0
2006-Jan-09 19:40:00,0.0
2006-Jan-09 19:50:00,0.0
2006-Jan-09 20:00:00,0.0
2006-Jan-09 20:10:00,0.0
2006-Jan-09 20:20:00,0.0
2006-Jan-09 20:30:00,0.0
2006-Jan-09 20:40:00,0.0
2006-Jan-09 20:50:00,0.0
2006-Jan-09 21:00:00,0.0
2006-Jan-09 21:10:00,0.0
2006-Jan-09 21:20:00,0.0
2006-Jan-09 21:30:00,0.0
2006-Jan-09 21:40:00,0.0
2006-Jan-09 21:50:00,0.0
2006-Jan-09 22:00:00,0.0
2006-Jan-09 22:10:00,0.0
2006-Jan-09 22:20:00,0.0
2006-Jan-09 22:30:00,0.0
2006-Jan-09 22:40:00,0.0
2006-Jan-09 22:50:00,0.0
2006-Jan-09 23:00:00,0.0
2006-Jan-09 23:10:00,0.0
2006-Jan-09 23:20:00,0.0
2006-Jan-09 23:30:00,0.0
2006-Jan-09 23:40:00,0.0
2006-Jan-09 23:50:00,0.0
2006-Jan-10 00:00:00,0.0
2006-Jan-10 00:10:00,0.0
2006-Jan-10 00:20:00,0.0
2006-Jan-10 00:30:00,0.0
2006-Jan-10 00:40:00,0.0
2006-Jan-10 00:50:00,0.0
2006-Jan-10 01:00:00,0.0
2006-Jan-10 01:10:00,0.0
2006-Jan-10 01:20:00,0.0
2006-Jan-10 01:30:00,0.0
2006-Jan-10 01:40:00,0.0
2006-Jan-10 01:50:00,0.0
2006-Jan-10 02:00:00,0.0
2006-Jan-10 02:10:00,0.0
2006-Jan-10 02:20:00,0.0
2006-Jan-10 02:30:00,0.0
2006-Jan-10 02:40:00,0.0
2006-Jan-10 02:50:00,0.0
2006-Jan-10 03:00:00,0.0
2006-Jan-10 03:10:00,0.0
2006-Jan-10 03:20:00,0.0
2006-Jan-10 03:30:00,0.0
2006-Jan-10 03:40:00,0.0
2006-Jan-10 03:50:00,0.0
2006-Jan-10 04:00:00,0.0
2006-Jan-10 04:10:00,0.0
2006-Jan-10 04:20:00,0.0
2006-Jan-10 04:30:00,0.0
2006-Jan-10 04:40:00,0.0
2006-Jan-10 04:50:00,0.0
2006-Jan-10 05:00:00,0.0
2006-Jan-10 05:10:00,0.0
2006-Jan-10 05:20:00,0.0
2006-Jan-10 05:30:00,0.0
2006-Jan-10 05:40:00,0.0
2006-Jan-10 05:50:00,0.0
2006-Jan-10 06:00:00,0.0
2006-Jan-10 06:10:00,0.0
2006-Jan-10 06:20:00,0.0
2006-Jan-10 06:30:00,0.0
2006-Jan-10 06:40:00,0.0
2006-Jan-10 06:50:00,0.0
2006-Jan-10 07:00:00,0.0
2006-Jan-10 07:10:00,0.0
2006-Jan-10 07:20:00,123.33333333333334
2006-Jan-10 07:30:00,148.0
2006-Jan-10 07:40:00,208.33333333333331
2006-Jan-10 07:50:00,268.66666666666663
2006-Jan-10 08:00:00,329.0
2006-Jan-10 08:10:00,389.33333333333337
2006-Jan-10 08:20:00,449.6666666666667
2006-Jan-10 08:30:00,510.0
2006-Jan-10 08:40:00,556.8333333333333
2006-Jan-10 08:50:00,603.6666666666667
2006-Jan-10 09:00:00,650.5
2006-Jan-10 09:10:00,697.3333333333334
2006-Jan-10 09:20:00,744.1666666666667
2006-Jan-10 09:30:00,791.0
2006-Jan-10 09:40:00,810.8333333333334
2006-Jan-10 09:50:00,830.6666666666666
2006-Jan-10 10:00:00,850.5
2006-Jan-10 10:10:00,870.3333333333334
2006-Jan-10 10:20:00,890.1666666666667
2006-Jan-10 10:30:00,910.0
2006-Jan-10 10:40:00,918.5
2006-Jan-10 10:50:00,927.0
2006-Jan-10 11:00:00,935.5
2006-Jan-10 11:10:00,944.0
2006-Jan-10 11:20:00,952.5
2006-Jan-10 11:30:00,961.0
2006-Jan-10 11:40:00,965.0
2006-Jan-10 11:50:00,969.0
2006-Jan-10 12:00:00,973.0
2006-Jan-10 12:10:00,977.0
2006-Jan-10 12:20:00,981.0
2006-Jan-10 12:30:00,985.0
2006-Jan-10 12:40:00,985.6666666666666
2006-Jan-10 12:50:00,986.3333333333333
2006-Jan-10 13:00:00,987.0
2006-Jan-10 13:10:00,987.6666666666666
2006-Jan-10 13:20:00,988.3333333333334
2006-Jan-10 13:30:00,989.0
2006-Jan-10 13:40:00,986.5
2006-Jan-10 13:50:00,984.0
2006-Jan-10 14:00:00,981.5
2006-Jan-10 14:10:00,979.0
2006-Jan-10 14:20:00,976.5
2006-Jan-10 14:30:00,974.0
2006-Jan-10 14:40:00,967.5
2006-Jan-10 14:50:00,961.0
2006-Jan-10 15:00:00,954.5
2006-Jan-10 15:10:00,948.0
2006-Jan-10 15:20:00,941.5
2006-Jan-10 15:30:00,935.0
2006-Jan-10 15:40:00,921.8333333333334
2006-Jan-10 15:50:00,908.6666666666666
2006-Jan-10 16:00:00,895.5
2006-Jan-10 16:10:00,882.3333333333333
2006-Jan-10 16:20:00,869.1666666666666
2006-Jan-10 16:30:00,856.0
2006-Jan-10 16:40:00,826.5
2006-Jan-10 16:50:00,797.0
2006-Jan-10 17:00:00,767.5
