Zone Timestep,ESTE:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],NORTE:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],OESTE:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],SUR:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2],TECHO:Surface Outside Face Incident Solar Radiation Rate per Area[W/m2]
2006-Jan-03 03:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 03:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 03:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 03:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 03:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 03:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 04:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 04:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 04:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 04:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 04:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 04:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 05:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 05:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 05:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 05:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 05:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 05:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 06:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 06:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 06:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 06:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 06:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 06:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 07:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 07:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 07:20:00,153.1218197670041,6.100708031690427,6.100708031690427,70.84693290285055,10.334753924238402
2006-Jan-03 07:30:00,189.8910218328089,7.888052413093249,7.888052413093249,91.3984506721469,18.247891843489658
2006-Jan-03 07:40:00,260.9738471010785,11.92352962232235,11.92352962232235,130.85832205829354,33.76685074360149
2006-Jan-03 07:50:00,312.152779973998,17.654437961093155,17.654437961093155,163.7396814095108,53.624828130848854
2006-Jan-03 08:00:00,365.44641251239636,22.651119407853418,22.651119407853418,199.70729245677347,77.72666567165787
2006-Jan-03 08:10:00,417.36233468177664,27.9591874211549,27.9591874211549,237.68703791004523,105.96080200950854
2006-Jan-03 08:20:00,467.34144314963345,33.56658595953726,33.56658595953726,277.50756580166103,138.19959991165587
2006-Jan-03 08:30:00,514.7651985668984,39.447117342658764,39.447117342658764,318.92302244722947,174.29971964503468
2006-Jan-03 08:40:00,547.7398457166032,44.76945313525465,44.76945313525465,354.4284118578322,209.48311565253462
2006-Jan-03 08:50:00,578.2373830502969,50.27655873408341,50.27655873408341,391.1294041763788,247.33429253981944
2006-Jan-03 09:00:00,606.0118021353156,55.95531069573099,55.95531069573099,428.94424817038083,287.6994581441195
2006-Jan-03 09:10:00,621.0102658704383,66.19121839546905,66.19121839546905,461.56472541103074,330.4142462144296
2006-Jan-03 09:20:00,643.0581904345255,72.37958262760036,72.37958262760036,501.1292975271491,375.30418891552154
2006-Jan-03 09:30:00,661.7710879287529,78.67246469392249,78.67246469392249,541.5294869563711,422.1852192759112
2006-Jan-03 09:40:00,655.7587299075511,82.7026516130891,82.7026516130891,564.4825130524176,456.00549567771185
2006-Jan-03 09:50:00,647.6211396542589,86.69573482336703,86.69573482336703,587.5098282164549,489.9627973317274
2006-Jan-03 10:00:00,637.3023766888548,90.64604702155017,90.64604702155017,610.5587450026879,523.9456136132512
2006-Jan-03 10:10:00,624.7565358040157,94.5475461615072,94.5475461615072,633.5772052067333,557.8404240570994
2006-Jan-03 10:20:00,609.9470309806173,98.3940177111855,98.3940177111855,656.5136072343809,591.5320061482078
2006-Jan-03 10:30:00,592.846134978019,102.17923058200938,102.17923058200938,679.3167269344651,624.903749911019
2006-Jan-03 10:40:00,566.832937923462,104.7390079477582,104.7390079477582,693.8389674404588,650.1619733775788
2006-Jan-03 10:50:00,539.2761797047262,107.19830024070689,107.19830024070689,707.9608290531993,674.4510302517383
2006-Jan-03 11:00:00,510.2039853258788,109.5559954718102,109.5559954718102,721.6523273651987,697.6997938257776
2006-Jan-03 11:10:00,479.64993354799,111.81118026556514,111.81118026556514,734.8845710134866,719.8385125727341
2006-Jan-03 11:20:00,447.6528258636214,113.96316762081223,113.96316762081223,747.6297641219636,740.7989919036974
2006-Jan-03 11:30:00,414.25646555161245,116.01149203821367,116.01149203821367,759.8612080323647,760.5147740199454
2006-Jan-03 11:40:00,377.7150961258691,117.75974691401554,117.75974691401554,767.3935539951365,774.7190732850968
2006-Jan-03 11:50:00,340.3423883402903,119.38599013667664,119.38599013667664,774.3001747073704,787.4240026031805
2006-Jan-03 12:00:00,302.2078473342164,120.89392590496023,120.89392590496023,780.572277387282,798.60105303069
2006-Jan-03 12:10:00,263.3830340146861,122.28727038501687,122.28727038501687,786.2022925290288,808.224549717941
2006-Jan-03 12:20:00,223.941190153786,123.56958103329586,123.56958103329586,791.1837854534399,816.271714250097
2006-Jan-03 12:30:00,183.9568316917483,124.74407653730727,124.74407653730727,795.5113641186329,822.7227215904874
2006-Jan-03 12:40:00,142.7876942090269,125.1549694331459,125.1549694331459,796.1249439381347,824.3280013731761
2006-Jan-03 12:50:00,125.46719661252757,125.46719661252757,149.4064592001182,796.0823546561568,824.3071631800423
2006-Jan-03 13:00:00,125.68228452001954,125.68228452001954,191.11158074697852,795.3868433369763,822.6654047779875
2006-Jan-03 13:10:00,125.80096150642514,125.80096150642514,232.56495871824544,794.042509793577,819.4110058881207
2006-Jan-03 13:20:00,125.82314502715629,125.82314502715629,273.6939885413707,792.054289721754,814.5553060685899
2006-Jan-03 13:30:00,125.74795852953018,125.74795852953018,314.42645163707436,789.4279539507394,808.1126767917169
2006-Jan-03 13:40:00,131.70702405843454,131.70702405843454,350.2366758452131,761.5073752086056,777.2720235764175
2006-Jan-03 13:50:00,133.38185471046967,133.38185471046967,384.76867540293716,746.4219827526238,746.1037313184056
2006-Jan-03 14:00:00,134.48271714037637,134.48271714037637,413.39606749795325,723.8442715810941,714.9245288411014
2006-Jan-03 14:10:00,140.5428902309858,140.5428902309858,438.12439131216644,695.1281021018051,684.0486129700838
2006-Jan-03 14:20:00,146.69992993142708,146.69992993142708,457.7739160861985,664.9668518599403,653.786674500678
2006-Jan-03 14:30:00,149.52938687043655,149.52938687043655,464.7089483107006,624.0582945842638,624.4449364144307
2006-Jan-03 14:40:00,147.6649102651602,147.6649102651602,481.55189015267325,605.9195258023561,600.8860182481732
2006-Jan-03 14:50:00,145.79043764759786,145.79043764759786,496.46467514321057,587.7142707094405,577.206799594101
2006-Jan-03 15:00:00,143.90412518428113,143.90412518428113,509.4611212215105,569.4776858240099,553.5125535042537
2006-Jan-03 15:10:00,142.00248585433891,142.00248585433891,520.5570342658103,551.2399007393582,529.907099990395
2006-Jan-03 15:20:00,140.07985365241595,140.07985365241595,529.7673893555063,533.0241258772754,506.492503922427
2006-Jan-03 15:30:00,138.12763764680867,138.12763764680867,537.102070848332,514.8438934935576,483.36877928709055
2006-Jan-03 15:40:00,132.22629880258822,132.22629880258822,545.3070084090153,498.6278840437933,458.00392390793843
2006-Jan-03 15:50:00,126.15286333503167,126.15286333503167,552.2042520043663,482.2123296230943,432.2353032579149
2006-Jan-03 16:00:00,119.90443304897882,119.90443304897882,557.8069961435648,465.61679317128346,406.09858668991376
2006-Jan-03 16:10:00,113.47825947105653,113.47825947105653,562.132611549757,448.8607898259444,379.62980981034633
2006-Jan-03 16:20:00,106.87145201718769,106.87145201718769,565.2025064294227,431.9635620662842,352.8652923089787
2006-Jan-03 16:30:00,100.08055211347404,100.08055211347404,567.0415299504185,414.9434704076356,325.8415559104576
2006-Jan-03 16:40:00,88.24844942153871,88.24844942153871,499.0994229420555,352.0040038087416,278.8750104936797
2006-Jan-03 16:50:00,79.36891495857648,79.36891495857648,450.5282603031673,306.77214401349465,235.52219857831454
2006-Jan-03 17:00:00,70.86765861293607,70.86765861293607,399.82136169108094,263.54472879600064,195.9570097859571
2006-Jan-03 17:10:00,62.48552423882086,62.48552423882086,348.1255437027966,222.72189285387293,160.33839840865082
2006-Jan-03 17:20:00,52.00300967452954,52.00300967452954,278.85138777569813,174.01168379684276,128.80990444680413
2006-Jan-03 17:30:00,44.060435826611155,44.060435826611155,233.88567201240357,142.34522032516327,101.49921903053279
2006-Jan-03 17:40:00,35.9180239268874,35.9180239268874,231.74965570355351,133.46546179112133,81.62635188946814
2006-Jan-03 17:50:00,27.65729472859918,27.65729472859918,218.0790216588301,118.96013640079072,62.90603477111207
2006-Jan-03 18:00:00,19.183888392442483,19.183888392442483,184.55215049620716,95.53041233434635,45.3641736799228
2006-Jan-03 18:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 18:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 18:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 18:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 18:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 19:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 19:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 19:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 19:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 19:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 19:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 20:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 20:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 20:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 20:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 20:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 20:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 21:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 21:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 21:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 21:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 21:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 21:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 22:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 22:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 22:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 22:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 22:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 22:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 23:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 23:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 23:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 23:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 23:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-03 23:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 00:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 00:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 00:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 00:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 00:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 00:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 01:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 01:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 01:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 01:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 01:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 01:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 02:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 02:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 02:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 02:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 02:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 02:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 03:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 03:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 03:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 03:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 03:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 03:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 04:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 04:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 04:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 04:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 04:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 04:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 05:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 05:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 05:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 05:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 05:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 05:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 06:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 06:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 06:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 06:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 06:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 06:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 07:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 07:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 07:20:00,124.73739753910405,6.578478550844589,6.578478550844589,58.701068372392626,10.664504012118204
2006-Jan-04 07:30:00,157.4935803974528,8.328010945957098,8.328010945957098,76.91095199896661,17.172615831256778
2006-Jan-04 07:40:00,215.53777862728316,14.275717012599795,14.275717012599795,110.7980323279131,32.25710720880217
2006-Jan-04 07:50:00,233.97350058010034,18.8375067197831,18.8375067197831,125.87505812584926,49.67441040404205
2006-Jan-04 08:00:00,267.78742353621016,24.599971020011257,24.599971020011257,150.62716662130367,69.37081395870254
2006-Jan-04 08:10:00,300.33221140248145,30.47706019092152,30.47706019092152,176.32209944540702,91.28376760671128
2006-Jan-04 08:20:00,331.4471507424698,36.46218331679906,36.46218331679906,202.93432210415133,115.34206339592157
2006-Jan-04 08:30:00,360.81833051077587,42.520526477985015,42.520526477985015,230.3289786099683,141.4660417388979
2006-Jan-04 08:40:00,419.16902279607615,50.29997054538667,50.29997054538667,278.35235956787443,173.10507102156032
2006-Jan-04 08:50:00,458.7978757208232,55.75486764717689,55.75486764717689,316.8881676358288,208.05079782308601
2006-Jan-04 09:00:00,495.74497464253653,61.43486813534314,61.43486813534314,356.8450209407741,246.1435077939158
2006-Jan-04 09:10:00,529.7350060794075,67.32623941537226,67.32623941537226,398.13758365677086,287.21081541047545
2006-Jan-04 09:20:00,560.5080476956423,73.41405039770933,73.41405039770933,440.6768502669661,331.0681763458026
2006-Jan-04 09:30:00,587.8194875339251,79.68238209129497,79.68238209129497,484.3703362699773,377.5194353515802
2006-Jan-04 09:40:00,585.8256628448688,83.26384362642807,83.26384362642807,507.1391648243658,408.30763223899686
2006-Jan-04 09:50:00,581.7761697256215,86.85537258414392,86.85537258414392,530.1303890915657,439.52641614648707
2006-Jan-04 10:00:00,573.7739696287138,94.95476475468364,94.95476475468364,551.51307788331,471.065243399666
2006-Jan-04 10:10:00,565.7751653496686,98.55270575888544,98.55270575888544,574.746543595883,502.8107986754203
2006-Jan-04 10:20:00,555.511727784093,102.13476305482486,102.13476305482486,598.0198563447628,534.6473118069234
2006-Jan-04 10:30:00,542.9462270357728,105.69523133351127,105.69523133351127,621.2845663212734,566.4568831854344
2006-Jan-04 10:40:00,520.5780606873685,113.30988149975423,113.30988149975423,634.0889997055722,589.9164587998774
2006-Jan-04 10:50:00,498.17890949742997,115.4673051063361,115.4673051063361,649.8976956374835,611.9384758561904
2006-Jan-04 11:00:00,473.5161610118788,122.13434528407022,122.13434528407022,661.6758797007149,632.5357055432357
2006-Jan-04 11:10:00,447.7920924790137,128.51462150553928,128.51462150553928,672.4894893876333,651.7242711985501
2006-Jan-04 11:20:00,421.13869612987526,134.631230712094,134.631230712094,682.3624231345852,669.5235658095088
2006-Jan-04 11:30:00,393.6841580324234,140.50878767129183,140.50878767129183,691.312638447699,685.9561621708974
2006-Jan-04 11:40:00,363.8574532296932,143.6339899386329,143.6339899386329,698.7548651945834,699.2038617524136
2006-Jan-04 11:50:00,333.40101488120973,146.67054366369752,146.67054366369752,705.6138710026909,711.2701021315862
2006-Jan-04 12:00:00,302.39464154530896,149.63381974669133,149.63381974669133,711.8819017107076,722.1538897971095
2006-Jan-04 12:10:00,270.92277413993963,152.5393517632972,152.5393517632972,717.5506207664321,731.8565678464925
2006-Jan-04 12:20:00,239.07449841243087,155.40246348814412,155.40246348814412,722.6108113541037,740.3817978899833
2006-Jan-04 12:30:00,206.94349988812826,158.23786444541068,158.23786444541068,727.0520165296729,747.735537407437
2006-Jan-04 12:40:00,173.7963169459839,160.50811620456867,160.50811620456867,720.3214703076735,743.3026436098296
2006-Jan-04 12:50:00,162.77057285954407,162.77057285954407,183.7362134151541,712.8949942991406,737.7201279333
2006-Jan-04 13:00:00,164.02629983693882,164.02629983693882,217.0034348042264,694.9271762317992,731.0808755996218
2006-Jan-04 13:10:00,166.04305540598148,166.04305540598148,250.33624051285602,687.2629169512035,723.4797175374086
2006-Jan-04 13:20:00,168.02823388542095,168.02823388542095,282.38107899247,679.115215032954,715.0131322754639
2006-Jan-04 13:30:00,169.9893029134467,169.9893029134467,313.08566723602803,670.5114628219643,705.7789450490218
2006-Jan-04 13:40:00,166.29557622447217,166.29557622447217,342.6732735618394,673.0728347854304,703.1415954783542
2006-Jan-04 13:50:00,162.42806240138742,162.42806240138742,372.79201225551384,674.920464012142,699.1574416189203
2006-Jan-04 14:00:00,158.36464085303916,158.36464085303916,403.3429073026765,676.0248733067151,693.7396907276631
2006-Jan-04 14:10:00,156.51814868189155,156.51814868189155,441.0880365600917,687.0159051988444,686.805116192429
2006-Jan-04 14:20:00,152.11399571403072,152.11399571403072,473.2557370031327,687.3727202405903,678.2743392509984
2006-Jan-04 14:30:00,147.44958601268758,147.44958601268758,505.55501684790323,686.7673391217083,668.0721015571696
2006-Jan-04 14:40:00,143.46052766923478,143.46052766923478,533.5663436083848,678.9346750338278,651.2059328603123
2006-Jan-04 14:50:00,139.27953322231417,139.27953322231417,560.8167145049945,670.4489448146315,633.0507863687563
2006-Jan-04 15:00:00,134.8933295411317,134.8933295411317,587.236541689906,661.3130064722908,613.6030891953757
2006-Jan-04 15:10:00,130.29011857369227,130.29011857369227,612.7591518448555,651.5302253071206,592.8622481059614
2006-Jan-04 15:20:00,125.45953469161279,125.45953469161279,637.3205158385573,641.1046301397008,570.8306872591263
2006-Jan-04 15:30:00,120.39258266076327,120.39258266076327,660.8590334451776,630.041051464546,547.5138791443958
2006-Jan-04 15:40:00,115.94762188671962,115.94762188671962,659.9870368645705,597.8467415698207,507.7507946177534
2006-Jan-04 15:50:00,111.55137719344172,111.55137719344172,656.0419732338088,565.9538957821056,468.9138909992539
2006-Jan-04 16:00:00,107.21020417967797,107.21020417967797,649.0547628710783,534.3819446855439,431.15740311970046
2006-Jan-04 16:10:00,97.97264247385704,97.97264247385704,628.3158222358798,493.81655738559715,394.62997117531404
2006-Jan-04 16:20:00,93.43733427274074,93.43733427274074,617.2361857934955,464.4396811575114,359.4742141804482
2006-Jan-04 16:30:00,88.95867776302586,88.95867776302586,603.9428049303042,435.76690994288873,325.8263218901036
2006-Jan-04 16:40:00,82.48903389952467,82.48903389952467,564.3282166116694,391.5873854592558,282.5943549215776
2006-Jan-04 16:50:00,76.2352966797246,76.2352966797246,521.8402081012215,348.9883645113327,242.8609995417746
2006-Jan-04 17:00:00,70.31376583557712,70.31376583557712,477.492764340873,308.5059863445407,206.80373216732545
2006-Jan-04 17:10:00,62.005938969347895,62.005938969347895,412.5271277776985,258.1281825092934,174.58539156199024
2006-Jan-04 17:20:00,56.35050743968843,56.35050743968843,372.1339497087034,225.79691443644066,146.35369442925153
2006-Jan-04 17:30:00,48.07707250038616,48.07707250038616,327.2468004730246,191.9911919865064,122.2407946658505
2006-Jan-04 17:40:00,38.95399700158502,38.95399700158502,313.9371856319839,175.2778864220339,96.28992160590381
2006-Jan-04 17:50:00,29.802687315583366,29.802687315583366,290.8123738183502,154.3462926416304,72.5134470424073
2006-Jan-04 18:00:00,20.532979199044796,20.532979199044796,240.88165510277528,121.74729607639883,50.96024518995745
2006-Jan-04 18:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 18:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 18:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 18:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 18:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 19:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 19:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 19:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 19:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 19:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 19:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 20:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 20:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 20:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 20:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 20:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 20:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 21:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 21:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 21:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 21:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 21:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 21:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 22:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 22:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 22:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 22:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 22:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 22:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 23:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 23:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 23:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 23:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 23:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-04 23:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 00:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 00:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 00:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 00:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 00:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 00:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 01:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 01:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 01:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 01:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 01:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 01:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 02:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 02:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 02:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 02:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 02:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 02:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 03:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 03:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 03:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 03:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 03:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 03:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 04:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 04:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 04:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 04:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 04:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 04:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 05:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 05:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 05:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 05:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 05:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 05:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 06:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 06:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 06:20:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 06:30:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 06:40:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 06:50:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 07:00:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 07:10:00,0.0,0.0,0.0,0.0,0.0
2006-Jan-05 07:20:00,87.32023968306076,5.901590541986338,5.901590541986338,41.83447226284037,10.13509598484654
2006-Jan-05 07:30:00,108.11452430343269,7.432410916978647,7.432410916978647,53.69890964172969,14.990915408140157
2006-Jan-05 07:40:00,177.59395712764723,12.200166181263985,12.200166181263985,91.22842426893847,29.141990616407732
2006-Jan-05 07:50:00,245.85623679047487,18.575095636766424,18.575095636766424,131.63892500220794,47.220384622194004
